"id" "baseMean" "baseMeanA" "baseMeanB" "foldChange" "log2FoldChange" "DESeq_pval" "DESeq_padj" "samples" "DGEClust_pval" "DGEClust_padj"
"103" "cluster_194" 2739.57573910093 1232.54453290386 4748.95068069703 3.85296478457338 1.94596900007649 2.34209439011618e-06 9.46809849537187e-06 "KRAUS_MOEL" 0 0
"107" "cluster_205" 403.197323115279 229.752322963796 634.457323317256 2.76148382367926 1.46544367636206 4.54928180073423e-08 2.4587118409199e-07 "KRAUS_MOEL" 0 0
"111" "cluster_211" 288.15533403197 227.35412962229 369.223606578211 1.62400219952729 0.69955358649166 0.00334311364355101 0.00708986310280392 "KRAUS_MOEL" 0.235845519310086 0.0286498236343627
"115" "cluster_217" 308.496343137764 390.324840535689 199.391679940531 0.510835230642462 -0.969070068436315 0.00188582904073268 0.00424402140941313 "KRAUS_MOEL" 0 0
"116" "cluster_221" 444.217256385393 582.236154773038 260.192058535201 0.446884063111173 -1.16202749898068 7.8751349592652e-05 0.000237572770389855 "KRAUS_MOEL" 0.366954130733658 0.0457179893424526
"117" "cluster_229" 210.681282809552 94.2626898887411 365.906073370633 3.88176991132456 1.95671460604004 4.37845555970244e-10 3.17471917053347e-09 "KRAUS_MOEL" 0 0
"123" "cluster_245" 682.064881058392 802.497344137847 521.488263619119 0.649831762595269 -0.621861833185538 0.021910036390171 0.0381417035870519 "KRAUS_MOEL" 0.130733658292713 0.0151123368427906
"124" "cluster_246" 2494.3161102537 1300.91606798339 4085.51616661413 3.14049174052196 1.65099047506209 2.23191185758264e-09 1.44130631538379e-08 "KRAUS_MOEL" 0 0
"126" "cluster_248" 26125.4236041401 39546.9021433922 8230.1188851374 0.208110330748437 -2.26457951160361 1.1264043976319e-05 4.02344549962469e-05 "KRAUS_MOEL" 0.000499937507811524 1.04253507141905e-05
"129" "cluster_253" 493.630928261208 672.212577625715 255.522062441866 0.380120918511197 -1.39546967426008 2.94400759364049e-05 9.62074295484563e-05 "KRAUS_MOEL" 0.0128733908261467 0.00117761048404212
"130" "cluster_255" 187.879245133736 101.904382013688 302.512395960467 2.96859065314612 1.56977816998629 1.22017356259097e-06 5.18943066026884e-06 "KRAUS_MOEL" 0 0
"131" "cluster_256" 1607.73946410964 1158.47051979144 2206.76472320058 1.90489501933797 0.929711491548598 0.00305373262062079 0.00653932502056742 "KRAUS_MOEL" 0.0301212348456443 0.00297398092363988
"132" "cluster_257" 1422.31350287648 57.1522859496371 3242.52845877894 56.7348865386816 5.82616422262821 1.61825548131109e-23 6.5721751512669e-22 "KRAUS_MOEL" 0 0
"133" "cluster_259" 1418.98460945584 579.378358228466 2538.45961109233 4.38135041642571 2.13137560471396 2.7668217974671e-13 3.28373141030471e-12 "KRAUS_MOEL" 0 0
"134" "cluster_260" 1300.8747823557 2029.81368281415 328.956248411116 0.162062287389377 -2.62537968648904 5.05658696589462e-05 0.000158252026825727 "KRAUS_MOEL" 0.160729908761405 0.0189407039903965
"135" "cluster_263" 4173.99083843413 5579.09273582807 2300.52164190886 0.412346908509921 -1.27806950359793 1.00922119173269e-05 3.64190451623723e-05 "KRAUS_MOEL" 0.0103737032870891 0.00090559181030015
"142" "cluster_281" 4906.22319483341 2511.50698502538 8099.17814124412 3.22482803732368 1.68922223144601 2.91058562196379e-10 2.18014654370123e-09 "KRAUS_MOEL" 0 0
"143" "cluster_282" 356.088544360213 186.309595362392 582.460476357308 3.12630423153655 1.64445817884055 5.37758976749879e-09 3.28833295965592e-08 "KRAUS_MOEL" 0.000124984376952881 8.0515208146058e-07
"146" "cluster_285" 1154.47280149942 1501.81676517701 691.347516595953 0.460340790319028 -1.11922581095326 0.00015234126429413 0.000433691135709302 "KRAUS_MOEL" 0.118735158105237 0.0139078490632539
"148" "cluster_290" 1253.90020809982 734.977796966725 1945.79675627729 2.64742249943828 1.40458845142721 0.00529568549195642 0.0107380912745991 "KRAUS_MOEL" 0.0596175478065242 0.00625745833546845
"151" "cluster_293" 837.919730193906 75.876012951424 1853.97801985055 24.4343099714197 4.61083645812277 3.21507466009386e-36 5.13388967314079e-34 "KRAUS_MOEL" 0 0
"152" "cluster_294" 1454.29806419857 1030.97448794652 2018.72949920132 1.95807900467275 0.969438976049948 0.000611983945792163 0.00154280559854171 "KRAUS_MOEL" 0 0
"153" "cluster_295" 425.302471897066 489.114890375456 340.219247259211 0.695581455306034 -0.523708625001144 0.0547431702942582 0.0864521273291657 "KRAUS_MOEL" 0.160354955630546 0.0189035182561267
"155" "cluster_298" 439.100293016947 255.153336093698 684.362902247946 2.68216325416428 1.4233970518603 6.77017166446969e-05 0.000207174329767265 "KRAUS_MOEL" 0 0
"156" "cluster_304" 1170.28258576972 888.164112676098 1546.44054989456 1.74116531823722 0.800053188904035 0.00437163970528733 0.00903918203924331 "KRAUS_MOEL" 0 0
"157" "cluster_309" 3849.71834708211 2393.88120594665 5790.83453526272 2.41901499576407 1.27441971278514 0.000197389562344852 0.000548599313700527 "KRAUS_MOEL" 0.00512435945506812 0.000377304718415401
"158" "cluster_310" 2316.93100912197 1100.00610692767 3939.49754538104 3.58134152217035 1.84050010281031 0.000189575647492687 0.000528345299200166 "KRAUS_MOEL" 0.00174978127734033 9.81077892967861e-05
"159" "cluster_311" 1182.60419464738 20.8174337995518 2731.65320911116 131.219497821579 7.03583829479575 1.35055930669692e-53 7.90752474071044e-51 "KRAUS_MOEL" 0 0
"160" "cluster_313" 4779.54073793094 2382.01213370749 7976.24554356221 3.34853270925516 1.74352906070341 0.000387968122551361 0.00102322223312532 "KRAUS_MOEL" 0 0
"161" "cluster_315" 354.304287996281 271.412971638289 464.82604314027 1.71261543003826 0.776201228792334 0.00265364597630243 0.00575448044120397 "KRAUS_MOEL" 0.0728658917635296 0.00770629288260236
"162" "cluster_316" 432.74912560078 322.062138810665 580.331774654265 1.80192486082765 0.849538852898701 0.000846088180578042 0.00206625497279851 "KRAUS_MOEL" 0.0143732033495813 0.00139104545810195
"167" "cluster_321" 956.087406628256 1357.0171597313 421.514402490871 0.310618328934275 -1.68678513225039 1.3395601061844e-07 6.75161356244734e-07 "KRAUS_MOEL" 0.000874890638670166 3.02306687058732e-05
"168" "cluster_324" 191.565883017783 153.356686445672 242.511478447263 1.58135575349154 0.661161963561015 0.0263709632242541 0.0451138026816677 "KRAUS_MOEL" 0.000749906261717285 2.42131642763185e-05
"169" "cluster_325" 458.170529960941 554.367774357019 329.907537432837 0.595105907473569 -0.748781655726707 0.0167611362329678 0.0300647799777461 "KRAUS_MOEL" 0.186226721659793 0.0217949911988157
"170" "cluster_326" 3101.9041975557 4270.00178049758 1544.44075363319 0.361695576026954 -1.46715214268579 4.39627678867132e-07 2.02545840768555e-06 "KRAUS_MOEL" 0.00224971878515186 0.000137525875587687
"174" "cluster_332" 9.46777731151585 5.74151123809766 14.4361320760734 2.51434360700765 1.33018182010535 0.0189816186088321 0.033644009168934 "KRAUS_MOEL" 0.0764904386951631 0.00817703358842105
"175" "cluster_335" 83.5650000551382 117.995622640316 37.6575032749017 0.319143222708291 -1.6477240836876 4.20656764200895e-05 0.0001331921777952 "KRAUS_MOEL" 0.0551181102362205 0.00580469500225316
"176" "cluster_336" 13.7339243178594 6.04377832125571 23.9874523133309 3.96894972619497 1.9887572881557 0.00155272000801521 0.00357802911653489 "KRAUS_MOEL" 0.00412448443944507 0.00030069590934385
"178" "cluster_339" 245.594426281411 147.163030266066 376.836287635205 2.56067224868839 1.35652260808909 1.38239000104538e-05 4.83939818004227e-05 "KRAUS_MOEL" 0 0
"180" "cluster_341" 1579.74845664764 1245.28030206103 2025.70599609646 1.62670684884662 0.7019542843103 0.014221495758011 0.0260141185097072 "KRAUS_MOEL" 0 0
"183" "cluster_348" 215.509739643142 272.177793512506 139.952334483991 0.514194536879292 -0.959613812718561 0.00123105949702288 0.00289665908442155 "KRAUS_MOEL" 0.0181227346581677 0.00173072322194529
"185" "cluster_352" 295.463112101443 189.588187987437 436.629677586784 2.30304262212642 1.20354111115742 4.09755503911226e-05 0.000130033521701909 "KRAUS_MOEL" 0 0
"186" "cluster_353" 663.307968003414 1027.59276398028 177.594906700932 0.172826155385754 -2.53260652443552 4.34569411567495e-13 4.99719261157647e-12 "KRAUS_MOEL" 0.00287464066991626 0.000190793337016529
"187" "cluster_354" 39.4622103641358 10.5827355476493 77.9681767861178 7.36748796519217 2.88117279870567 4.73276727602429e-06 1.79742826385658e-05 "KRAUS_MOEL" 0.00599925009373828 0.000454448320142947
"188" "cluster_358" 299.62840752779 241.053633146578 377.72810670274 1.56698781832114 0.647993964420582 0.00727629088692644 0.0143042025102253 "KRAUS_MOEL" 0.183852018497688 0.0215423574760038
"189" "cluster_359" 148.307075651214 220.135938244165 52.5352588606143 0.238649169597854 -2.06703677848108 3.39422895262326e-09 2.13499128210663e-08 "KRAUS_MOEL" 0.0186226721659793 0.00177121830665138
"190" "cluster_362" 253.812039432734 379.669141928529 86.0025694383414 0.226519777197302 -2.14229107896965 2.69886771941775e-10 2.02371874030193e-09 "KRAUS_MOEL" 0 0
"192" "cluster_366" 16.5301747539926 27.2226401293527 2.27355425351238 0.0835170373890713 -3.58178565387151 2.10294588124508e-08 1.19251797914673e-07 "KRAUS_MOEL" 0.113610798650169 0.0130353196208601
"193" "cluster_371" 562.152418214843 403.118333591005 774.19786437996 1.92052258572155 0.941498930344833 0.000154085366453034 0.000437946514845881 "KRAUS_MOEL" 0.00137482814648169 6.10847067539979e-05
"199" "cluster_384" 961.606547497282 1349.83681747726 443.966187523983 0.328903599142986 -1.60426329943121 4.35517464910072e-07 2.01047681239038e-06 "KRAUS_MOEL" 0.237720284964379 0.0289082422675362
"200" "cluster_385" 1753.29803188864 2406.82470480212 881.929134670669 0.366428486840374 -1.44839642926423 4.30463247629822e-07 1.98845153047149e-06 "KRAUS_MOEL" 0 0
"202" "cluster_390" 123.300790822228 181.988020464632 45.0511512990222 0.247550092495113 -2.01420760653572 0.00128499463379791 0.00301146507573853 "KRAUS_MOEL" 0.0619922509686289 0.00651966886404029
"203" "cluster_392" 796.858577730097 419.447168353969 1300.0737902316 3.09949354368862 1.63203249882191 0.00163161390442494 0.00373654474983365 "KRAUS_MOEL" 0.000999875015623047 4.19287644039912e-05
"205" "cluster_398" 154.613732870815 222.110423314719 64.6181456122768 0.290928019711692 -1.78126584364543 2.86114554581773e-08 1.59796570786291e-07 "KRAUS_MOEL" 0 0
"206" "cluster_399" 11040.8054354233 15344.4411296125 5302.62450983768 0.345572997090419 -1.53293760448593 1.17324376848873e-06 5.00802595224897e-06 "KRAUS_MOEL" 0 0
"208" "cluster_401" 1075.32756377809 1404.32214104443 636.668127422963 0.453363305195384 -1.1412604694792 2.93277183065767e-05 9.58848528720371e-05 "KRAUS_MOEL" 0.0156230471191101 0.00150175163224484
"209" "cluster_402" 578.273075052901 466.963796020972 726.685447095472 1.5561922643417 0.638020313329769 0.0406671884100813 0.0664019674109299 "KRAUS_MOEL" 0.0257467816522935 0.00248557303207129
"211" "cluster_404" 39.9180079896301 27.5410367884411 56.420636257882 2.04860247968448 1.03464006427761 0.00163064607037084 0.0037355459049317 "KRAUS_MOEL" 0.0781152355955506 0.00831755564761101
"213" "cluster_409" 833.440788416272 1337.93021692832 160.78821706687 0.120176833613949 -3.05676927913304 4.96487803887731e-21 1.50989616236751e-19 "KRAUS_MOEL" 0 0
"215" "cluster_413" 50.6393966637295 75.4931902692575 17.5010051896921 0.231822302478836 -2.10890872730124 0.0183419251667792 0.0325841633936259 "KRAUS_MOEL" 0.55880514935633 0.0871677875761553
"218" "cluster_417" 484.260020908649 343.266704922444 672.251108890254 1.95839299078581 0.969670299654306 0.00142345631576302 0.00330412777929169 "KRAUS_MOEL" 0 0
"219" "cluster_418" 232.845357418982 175.452894941286 309.368640722576 1.76325754457402 0.818243212685997 0.00187807552903682 0.00422792651938887 "KRAUS_MOEL" 0.00374953130858643 0.000260319746805444
"220" "cluster_420" 810.071854519736 989.055833347418 571.42654941616 0.577749536628474 -0.791483897276361 0.00593694939522951 0.0119282260368552 "KRAUS_MOEL" 0.145481814773153 0.0172065809170932
"221" "cluster_421" 455.976796246669 603.203698424306 259.67426000982 0.430491823389253 -1.21594225904876 8.38458987259722e-05 0.000251430339073274 "KRAUS_MOEL" 0 0
"227" "cluster_431" 503.035341343082 392.583148297418 650.304932070634 1.65647693970289 0.728118119381589 0.0192594968057357 0.0340420690709684 "KRAUS_MOEL" 0.591551056117985 0.0987533127627534
"228" "cluster_435" 187.40471038097 128.533286376849 265.899942386466 2.06872437390942 1.04874144080793 0.00099070804158311 0.00237891821605022 "KRAUS_MOEL" 0.0102487189101362 0.000884651411879577
"230" "cluster_437" 383.063988312946 454.970634383202 287.188460219271 0.631224168145728 -0.663775650948402 0.029428850578704 0.0497155816701069 "KRAUS_MOEL" 0.146106736657918 0.0173431491665823
"231" "cluster_438" 202.312188996394 274.284545501143 106.349046990062 0.387732552688131 -1.36686623101254 7.16022006980997e-05 0.000217970997445775 "KRAUS_MOEL" 0.525684289463817 0.0801059006837749
"233" "cluster_440" 126.825557879453 70.7643352711834 201.573854690479 2.84852325564858 1.51021418457329 7.98807047811586e-05 0.000240876322657691 "KRAUS_MOEL" 0 0
"234" "cluster_442" 1696.87261206952 2507.05861369129 616.624609907169 0.245955402294834 -2.02353135135948 0.000214575033670917 0.000592844745014495 "KRAUS_MOEL" 0 0
"235" "cluster_443" 423.807690903928 319.12165752703 563.389068739793 1.76543664602918 0.820025049871523 0.00232308973510962 0.00511662334761134 "KRAUS_MOEL" 0.00112485939257593 4.69047616197997e-05
"237" "cluster_449" 230.240548614626 140.256012601883 350.21992996495 2.49700475201053 1.32019856683901 2.34387063564791e-06 9.46983041176666e-06 "KRAUS_MOEL" 0 0
"238" "cluster_451" 529.780223862396 412.849147991013 685.688325024239 1.66086893568971 0.73193823025937 0.00831348943639372 0.0160910679834993 "KRAUS_MOEL" 0 0
"239" "cluster_452" 135.147998725504 218.756336393743 23.6702151678504 0.108203563645562 -3.20818008029642 3.43247480504585e-17 6.95001959085076e-16 "KRAUS_MOEL" 0 0
"240" "cluster_453" 1731.92172327346 1030.48848100241 2667.16604630152 2.58825411003821 1.37197926543519 2.46755440725267e-05 8.19378687707499e-05 "KRAUS_MOEL" 0.00199975003124609 0.000124334263158587
"241" "cluster_454" 869.798131197504 609.519798150445 1216.83590859358 1.99638455106135 0.99738964475979 0.000593023934830647 0.00149985103172071 "KRAUS_MOEL" 0.033620797400325 0.00340464384154112
"243" "cluster_456" 232.634723483787 139.373269798368 356.983328397679 2.56134715727147 1.35690280472418 0.000154917401969295 0.000439600026751319 "KRAUS_MOEL" 0.0301212348456443 0.00296508018464906
"244" "cluster_460" 578.748621804035 454.036362337393 745.031634426224 1.64090741673371 0.714493841418843 0.0462194864234838 0.0745496123993107 "KRAUS_MOEL" 0.112985876765404 0.0128968706497895
"250" "cluster_467" 279.869794946893 342.616976176949 196.206886640152 0.572671234302232 -0.804220957238553 0.0182423317902753 0.0324318378437436 "KRAUS_MOEL" 0.0857392825896763 0.00919289576720055
"251" "cluster_470" 31.6384217367149 23.5614776055041 42.4076805783294 1.79987356007005 0.84789556173995 0.00907881089633506 0.0174140664367049 "KRAUS_MOEL" 0.114610673665792 0.0132575511623444
"252" "cluster_474" 446.200030491422 318.816777051168 616.044368411762 1.93228340776085 0.950306709590422 0.00392689518962039 0.00819434677822182 "KRAUS_MOEL" 0 0
"255" "cluster_478" 128.782414130295 217.008270558124 11.14793889319 0.0513710323782526 -4.28290112266919 6.37152801075648e-06 2.37739542238848e-05 "KRAUS_MOEL" 0.44556930383702 0.06189806869168
"257" "cluster_483" 527.900879533573 862.538062039435 81.7179695257563 0.0947412909901478 -3.39986285886878 3.86008021709585e-23 1.50671797807308e-21 "KRAUS_MOEL" 0 0
"261" "cluster_488" 218.499315906541 129.740379115871 336.844564960767 2.59629706076265 1.37645546175401 0.000579478704475911 0.00146982576810388 "KRAUS_MOEL" 0.0281214848143982 0.00272194632189838
