	Posteriors	FDR
5474	0.03449568803899512	0.026885069118426298
5485	0.03449568803899512	0.02691638853785251
1999	0.03449568803899512	0.026947451240726044
5892	0.03449568803899512	0.0269782603705149
5060	0.03449568803899512	0.027008819019573763
6278	0.03449568803899512	0.027039130230178707
86	0.034620672415948	0.027069700964798746
2302	0.034620672415948	0.027100026151349547
5187	0.03474565679290089	0.027130608673915754
2350	0.03474565679290089	0.027160947511043185
4512	0.03487064116985377	0.02719154153349878
6053	0.03487064116985377	0.02722189370597449
4522	0.03499562554680665	0.027252498949442337
4313	0.03499562554680665	0.027282864151784943
4597	0.03499562554680665	0.027312992125984245
6376	0.03499562554680665	0.027342885641240364
7008	0.03512060992375953	0.027373031859389663
325	0.03512060992375953	0.027402945288209624
2323	0.03512060992375953	0.02743262861373097
1725	0.03524559430071241	0.027462563348163847
1106	0.03524559430071241	0.027492269573173574
3589	0.03524559430071241	0.02752174989533152
2882	0.03537057867766529	0.02755148030738581
2192	0.03537057867766529	0.027580986338971773
5608	0.03537057867766529	0.027610270520696183
1487	0.03549556305461817	0.027639803451534842
4270	0.03549556305461817	0.027669115987367245
6938	0.03562054743157105	0.027698675212066884
3218	0.03562054743157105	0.02772801547954653
5755	0.03574553180852393	0.027757600410649768
754	0.03574553180852393	0.027786967805494892
6392	0.03574553180852393	0.027816120054590235
3451	0.0359955005624297	0.02784597180826848
5182	0.0359955005624297	0.027875606458283613
1078	0.0359955005624297	0.027905026364458053
5380	0.0359955005624297	0.027934233852537373
3100	0.0359955005624297	0.027963231214803173
5778	0.0359955005624297	0.0279920207106728
4383	0.0359955005624297	0.02802060456728622
3376	0.0359955005624297	0.02804898498008032
823	0.03612048493938258	0.028077607320361533
2595	0.03612048493938258	0.02810602738261956
832	0.03612048493938258	0.028134247303594075
1886	0.03612048493938258	0.028162269190035442
6918	0.03624546931633546	0.02819053212753999
1439	0.03624546931633546	0.028218598110776212
5652	0.03624546931633546	0.028246469191351074
1773	0.03624546931633546	0.02827414739247559
1115	0.03649543807024122	0.028302496670674783
5553	0.0366204224471941	0.02833108060805114
2086	0.03674540682414698	0.0283598967937227
3752	0.03674540682414698	0.02838851628188115
2131	0.03674540682414698	0.02841694107964396
1726	0.03687039120109986	0.02844559684276754
4497	0.03687039120109986	0.028474058985870018
6928	0.03687039120109986	0.028502329464709177
4558	0.03687039120109986	0.028530410208791025
3998	0.03687039120109986	0.028558303121808782
1063	0.03687039120109986	0.028586010082073086
3884	0.03687039120109986	0.028613532942933645
4070	0.03699537557805274	0.028641287388745298
3869	0.03699537557805274	0.02866885863689483
3935	0.03699537557805274	0.0286962484952539
3118	0.03699537557805274	0.028723458747984393
5152	0.03712035995500562	0.02875089960160211
2217	0.03712035995500562	0.028778161687443817
6599	0.0372453443319585	0.028805652540185748
6399	0.0372453443319585	0.028832965458605725
507	0.0372453443319585	0.0288601021646488
241	0.0372453443319585	0.02888706435811282
2693	0.0372453443319585	0.028913853717003352
1877	0.03737032870891139	0.02894087120899028
3733	0.03737032870891139	0.028967716615040988
6986	0.03749531308586427	0.028994788349869
3504	0.03749531308586427	0.02902168874460316
5521	0.03762029746281715	0.02904881369324106
2846	0.03762029746281715	0.029075768044717717
3493	0.03762029746281715	0.029102553403395147
4602	0.03774528183977003	0.029129561929758817
1772	0.03774528183977003	0.029156402178699664
4420	0.03787026621672291	0.029183463868258742
2982	0.03787026621672291	0.02921035799317659
2525	0.03787026621672291	0.02923708610497766
5788	0.03799525059367579	0.029264034303404424
3273	0.03799525059367579	0.029290817175460473
1525	0.03799525059367579	0.0293174362379015
6727	0.03799525059367579	0.029343892988986178
4301	0.03812023497062867	0.029370568800480532
1218	0.03812023497062867	0.029397082940390073
57	0.03812023497062867	0.02942343687401617
6795	0.03812023497062867	0.02944963204900597
4339	0.03812023497062867	0.029475669895617448
1954	0.03824521934758155	0.029501926031701174
5256	0.03824521934758155	0.029528025414733653
489	0.03824521934758155	0.0295539694442957
4931	0.03824521934758155	0.029579759503355896
4012	0.03837020372453443	0.029605766734779503
4656	0.03837020372453443	0.02963162053120946
4245	0.03837020372453443	0.029657322246483944
2433	0.03837020372453443	0.02968287321856034
3279	0.03837020372453443	0.029708274769747398
319	0.03837020372453443	0.029733528206933365
391	0.03849518810148731	0.029758998148487304
742	0.03849518810148731	0.029784320438206145
679	0.03849518810148731	0.029809496356308113
5576	0.0386201724784402	0.029834887353778233
2194	0.03874515685539308	0.029860491576484023
3094	0.03874515685539308	0.029885949070119867
5727	0.03887014123234596	0.02991161819058337
2730	0.03887014123234596	0.029937141048252208
4943	0.03887014123234596	0.029962518889684295
3166	0.03899512560929884	0.029988107010703032
3445	0.03899512560929884	0.030013550566066298
516	0.03899512560929884	0.030038850777455686
2387	0.03912010998625172	0.030064359932536575
1312	0.03912010998625172	0.030089726179185636
3909	0.03912010998625172	0.030114950714959562
1099	0.0392450943632046	0.0301403828699686
3795	0.0392450943632046	0.03016567373522759
5460	0.0392450943632046	0.030190824484889578
4168	0.0392450943632046	0.03021583628013354
3039	0.0392450943632046	0.030240710269343104
589	0.0392450943632046	0.03026544758828228
6855	0.03937007874015748	0.030290391783218927
2486	0.03937007874015748	0.030315199671079415
4149	0.03937007874015748	0.030339872366090526
6418	0.03937007874015748	0.03036441097036788
6483	0.03949506311711036	0.0303891552851287
4704	0.03949506311711036	0.03041376584683676
4109	0.03962004749406324	0.03043858062216621
4509	0.03962004749406324	0.030463261984725074
1264	0.03962004749406324	0.03048781100753831
3960	0.03962004749406324	0.030512228752154688
2172	0.03974503187101612	0.030536849560471653
207	0.03974503187101612	0.030561339407042247
1988	0.03974503187101612	0.03058569933400239
4583	0.039870016247969	0.030610261018959972
3763	0.039870016247969	0.030634693090804323
6934	0.039870016247969	0.030658996572796863
5704	0.039870016247969	0.030683172477456108
2772	0.03999500062492189	0.030707548990931147
1186	0.03999500062492189	0.030731798211907625
4279	0.03999500062492189	0.030755921134858182
2206	0.03999500062492189	0.03077991874392328
5331	0.03999500062492189	0.030803792013045037
3068	0.04011998500187477	0.030827864863145375
2802	0.04011998500187477	0.03085181362638952
678	0.04011998500187477	0.030875639259745524
690	0.04011998500187477	0.030899342710366366
6109	0.04024496937882765	0.03092324456885348
4720	0.04024496937882765	0.030947024479083006
4440	0.04024496937882765	0.030970683371957672
523	0.04024496937882765	0.03099422216892942
3226	0.04036995375578053	0.031017958198263224
3665	0.04036995375578053	0.03104157434866099
1545	0.04036995375578053	0.0310650715260089
1618	0.04049493813273341	0.0310887646581866
2986	0.04061992250968629	0.031112652271849506
17	0.04061992250968629	0.031136420447444094
6001	0.04061992250968629	0.031160070078522006
2216	0.04061992250968629	0.031183602049743808
864	0.04074490688663917	0.031207327371919724
4745	0.04086989126359205	0.031231244609275347
4224	0.04099487564054493	0.03125535234021675
2297	0.04099487564054493	0.03127934131386288
5206	0.04099487564054493	0.031303212405574626
4183	0.04099487564054493	0.03132696648213093
126	0.04111986001749781	0.03135090998710737
718	0.04111986001749781	0.03137473669449857
6555	0.04111986001749781	0.03139844745684163
1637	0.04111986001749781	0.03142204311839662
4875	0.0412448443944507	0.0314458271408568
2193	0.0412448443944507	0.03146949626465775
4134	0.0412448443944507	0.031493051320392186
2141	0.04136982877140358	0.031516793573880195
482	0.04149481314835646	0.03154072167837534
3156	0.04149481314835646	0.03156453529433223
3906	0.0418697662792151	0.031589130117685174
6842	0.0418697662792151	0.03161360782283167
3297	0.0418697662792151	0.03163796924434327
2639	0.04199475065616798	0.031662511380390244
299	0.04199475065616798	0.03168693747796891
6464	0.04211973503312086	0.03171154313258012
5677	0.04211973503312086	0.03173603299587551
3092	0.04224471941007374	0.03176070127384311
613	0.04224471941007374	0.03178525400952514
274	0.04224471941007374	0.03180969201279746
4989	0.04224471941007374	0.03183401608598458
2265	0.04224471941007374	0.031858227023947576
3282	0.04224471941007374	0.0318823256141706
3416	0.04224471941007374	0.031906312636846304
6170	0.04224471941007374	0.03193018886495999
1204	0.04236970378702662	0.03195424304680807
6940	0.04236970378702662	0.03197818663471661
1663	0.04236970378702662	0.0320020203896531
5219	0.04236970378702662	0.03202574506561963
4534	0.0424946881639795	0.03204964676219123
6932	0.0424946881639795	0.03207343956720669
887	0.0424946881639795	0.032097124223108446
2262	0.0424946881639795	0.03212070146560475
5740	0.042619672540932386	0.03214445479382947
4470	0.042619672540932386	0.03216810088355205
2792	0.04274465691788527	0.03219192195570145
2805	0.04286964129483815	0.032215916830620854
5297	0.04286964129483815	0.032239804105204294
2878	0.04286964129483815	0.03226358450160169
3876	0.04299462567179103	0.03228753771849943
1263	0.04311961004874391	0.032311662601194856
5910	0.04311961004874391	0.03233568026218941
6995	0.04324459442569679	0.03235986854193111
4585	0.04324459442569679	0.03238394979388635
2558	0.04324459442569679	0.032407924726848406
2502	0.04324459442569679	0.03243179404336569
5119	0.04324459442569679	0.03245555843981038
1317	0.04349456317960255	0.032479766783538
5108	0.04349456317960255	0.03250386918265411
933	0.04349456317960255	0.032527866331119065
6917	0.04361954755655543	0.032552031213963155
2074	0.04361954755655543	0.03257609103209923
3778	0.04361954755655543	0.03260004646924556
609	0.04361954755655543	0.032623898203200774
1459	0.04374453193350831	0.03264791685056645
313	0.043869516310461196	0.03267210133216105
3573	0.043869516310461196	0.03269618179447998
4910	0.043869516310461196	0.032720158907175216
1402	0.043869516310461196	0.03274403333416299
4074	0.043869516310461196	0.03276780573368499
2165	0.043994500687414076	0.03279174324957781
4695	0.044119485064366956	0.03281584482790714
629	0.044119485064366956	0.03283984406407797
5078	0.044244469441319836	0.03286400640597891
1602	0.044244469441319836	0.03288806658152932
2155	0.044244469441319836	0.032912025237351664
6076	0.044244469441319836	0.03293588301462318
5646	0.04436945381827272	0.03295990312135353
6274	0.04436945381827272	0.032983822514848125
3291	0.04436945381827272	0.03300764182719838
5428	0.04436945381827272	0.03303136168521733
374	0.0444944381952256	0.03305524309461318
5181	0.0444944381952256	0.033079025205009466
5688	0.0444944381952256	0.03310270863444975
916	0.04461942257217848	0.03312655276268521
1105	0.04461942257217848	0.03315029836146516
764	0.04474440694913136	0.033174203739996425
6068	0.04474440694913136	0.03319801074248436
4101	0.04474440694913136	0.03322171997494154
3987	0.04486939132608424	0.033245588153939784
3095	0.04486939132608424	0.033269358712574026
3114	0.04486939132608424	0.03329303224851997
5546	0.04499437570303712	0.03331686390525015
2275	0.04499437570303712	0.033340598685326954
765	0.04499437570303712	0.033364237178263485
3511	0.04511936007999	0.033388032973611106
5164	0.045244344456942885	0.03341198511802188
51	0.045244344456942885	0.03343584068120519
4625	0.045244344456942885	0.03345960024614631
4749	0.045494313210848646	0.03348376633643688
1141	0.045494313210848646	0.033507835568650134
3924	0.045494313210848646	0.03353180852393453
3792	0.045494313210848646	0.03355568577879863
4945	0.045494313210848646	0.0335794679051573
5716	0.045494313210848646	0.03360315547037736
3592	0.045494313210848646	0.03362674903732274
6705	0.045619297587801526	0.033650496658214776
2768	0.045619297587801526	0.03367415041499262
6089	0.045619297587801526	0.03369771086306522
3630	0.045744281964754406	0.03372142458570634
6182	0.045744281964754406	0.033745045130655356
7013	0.045869266341707286	0.033768818113422125
3569	0.045869266341707286	0.03379249805124656
3123	0.045994250718660167	0.0338163295994251
2214	0.045994250718660167	0.03384006823708443
4024	0.045994250718660167	0.033863714506503835
4744	0.045994250718660167	0.03388726894575074
2627	0.045994250718660167	0.033910732088721494
2218	0.045994250718660167	0.033934104465181726
1872	0.04611923509561305	0.033957627883387194
4950	0.04624421947256593	0.03398130147026422
3497	0.04624421947256593	0.03400488400488404
6565	0.04624421947256593	0.03402837601153985
3419	0.04624421947256593	0.034051778010507336
4049	0.04636920384951881	0.03407532949394713
4120	0.04636920384951881	0.03409879108622876
4162	0.04636920384951881	0.03412216330101597
647	0.04636920384951881	0.03414544664806636
6608	0.046494188226471694	0.034168878795273964
4777	0.046494188226471694	0.0341922221843482
3629	0.046619172603424575	0.034215713584006185
6003	0.046744156980377455	0.03423935215645217
4022	0.046744156980377455	0.03426290169472698
711	0.046744156980377455	0.03428636270090302
1639	0.046744156980377455	0.034309735673284776
2515	0.046869141357330335	0.034333255159584485
297	0.046869141357330335	0.034356686722570924
1673	0.046994125734283215	0.03438026403415994
2695	0.046994125734283215	0.03440375353453261
5961	0.047119110111236095	0.034427388026310866
5438	0.047244094488188976	0.03445116670249246
3295	0.047244094488188976	0.03447485730950301
358	0.047244094488188976	0.0344984603357113
2211	0.047369078865141856	0.034522206864363386
3756	0.047369078865141856	0.03454586592882154
4153	0.047369078865141856	0.03456943801142507
2784	0.047369078865141856	0.03459292359097318
3440	0.047494063242094736	0.03461655205187267
6403	0.047494063242094736	0.0346400941198621
371	0.047494063242094736	0.034663550267895374
1367	0.047619047619047616	0.03468714862372625
1590	0.047619047619047616	0.03471066116735411
639	0.047619047619047616	0.03473408836599602
5466	0.047619047619047616	0.03475743068348343
2556	0.0477440319960005	0.03478091459182433
5747	0.0477440319960005	0.034804313720712736
382	0.0477440319960005	0.034827628528415956
4121	0.0477440319960005	0.03485085946990442
3862	0.0477440319960005	0.03487400699688125
5748	0.047869016372953384	0.03489729554415019
3037	0.047869016372953384	0.034920500769246444
6784	0.047994000749906264	0.034943846304926196
3693	0.047994000749906264	0.03496710861231475
6654	0.047994000749906264	0.034990288135691244
467	0.047994000749906264	0.03501338531617831
5067	0.048118985126859144	0.03503662219527526
2583	0.048368953880764905	0.03506021924250621
5370	0.048368953880764905	0.03508373290794483
1620	0.048368953880764905	0.035107163632764615
3396	0.048493938257717785	0.035130731897949394
5582	0.048493938257717785	0.03515421732213176
3277	0.048618922634670665	0.03517783961215376
5123	0.048618922634670665	0.035201379162105625
920	0.048618922634670665	0.035224836405938785
3840	0.048618922634670665	0.035248211774575315
4014	0.048618922634670665	0.03527150569593436
4361	0.048743907011623545	0.03529493595909208
940	0.048743907011623545	0.0353182848671694
1742	0.048868891388576426	0.0353417694538616
5596	0.048868891388576426	0.03536517277900817
4750	0.048868891388576426	0.03538849526365337
3625	0.048993875765529306	0.035411952816242806
6014	0.04911886014248219	0.03543554473935165
6894	0.04911886014248219	0.03545905559055978
2640	0.04911886014248219	0.03548248578704678
5495	0.04924384451943507	0.03550604975747895
1552	0.04924384451943507	0.035529533167328445
6348	0.04924384451943507	0.035552936429021464
766	0.04924384451943507	0.03557625995217378
5613	0.04936882889638795	0.035599716702078905
2381	0.04936882889638795	0.03562309380257858
5757	0.04936882889638795	0.035646391658669785
4855	0.04936882889638795	0.03566961067260839
1991	0.04936882889638795	0.03569275124393234
2649	0.04936882889638795	0.035715813769484545
6149	0.049493813273340834	0.03573900905484457
5288	0.049618797650293714	0.03576233643063524
3329	0.049618797650293714	0.03578558552664138
5362	0.049618797650293714	0.035808756736228735
6462	0.049618797650293714	0.035831850450131854
6557	0.049618797650293714	0.03585486705647603
4016	0.049618797650293714	0.035877806940799055
6676	0.049743782027246594	0.035900878446766524
2239	0.049743782027246594	0.0359238733032125
3379	0.049743782027246594	0.0359467918914779
3824	0.049743782027246594	0.03596963459037818
6988	0.049993750781152355	0.0359928149477183
2286	0.049993750781152355	0.03601591880222891
6080	0.049993750781152355	0.03603894653201297
2235	0.050118735158105235	0.03606210407909536
2670	0.050243719535058115	0.036085390803981994
1908	0.050243719535058115	0.03610860117895097
2403	0.050243719535058115	0.03613173557887913
5312	0.050368703912010995	0.036154998599031304
6762	0.050368703912010995	0.03617818572025966
6635	0.05049368828896388	0.036201500871023015
785	0.05049368828896388	0.03622474020015788
5987	0.05049368828896388	0.03624790407692542
772	0.05061867266591676	0.03627119543606479
5018	0.05074365704286964	0.03629461365872952
2524	0.05074365704286964	0.03631795621670066
5420	0.05074365704286964	0.03634122347609771
3475	0.05074365704286964	0.036364415800681886
1532	0.05086864141982252	0.036387734491387894
3695	0.05086864141982252	0.0364109783227337
4154	0.051118610173728284	0.03643454824557183
2684	0.051118610173728284	0.036458042744656874
2609	0.051243594550681164	0.03648166183699877
1072	0.051243594550681164	0.036505205589333185
2015	0.051368578927634044	0.036528873381273155
4065	0.051493563304586924	0.03655266462121483
2289	0.051618547681539804	0.03657657872131058
6980	0.051618547681539804	0.036600417023941685
6718	0.051618547681539804	0.03662417988890624
5076	0.051618547681539804	0.036647867673728726
3380	0.05174353205849269	0.0366716778699192
6466	0.05174353205849269	0.036695413073365775
6696	0.05174353205849269	0.03671907363780779
4291	0.05174353205849269	0.03674265991476334
5209	0.05186851643544557	0.03676636815382397
3186	0.05186851643544557	0.03679000218869349
4780	0.05199350081239845	0.036813757655293024
3190	0.05199350081239845	0.03683743900187197
5520	0.05211848518935133	0.03686124125450044
6117	0.05211848518935133	0.036884969472128507
4626	0.05211848518935133	0.03690862399963973
2065	0.05211848518935133	0.03693220517977881
1345	0.05211848518935133	0.03695571335316824
6254	0.05224346956630421	0.03697934203355948
6244	0.05236845394325709	0.037003090663049756
1943	0.05249343832020997	0.03702695868717481
2634	0.05249343832020997	0.03705075327122563
2352	0.05249343832020997	0.03707447475363574
5397	0.05261842269716285	0.03709831516459207
2272	0.05261842269716285	0.0371220825574444
6247	0.05261842269716285	0.03714577726713815
4852	0.052743407074115733	0.03716959044241598
3816	0.052743407074115733	0.03719333101654967
3600	0.052743407074115733	0.03721699932105128
5820	0.052868391451068614	0.03724078563127928
1262	0.052868391451068614	0.03726449975240186
3486	0.052993375828021494	0.03728833138281947
6843	0.052993375828021494	0.03731209090542945
3407	0.05311836020497438	0.03733596744515686
220	0.05311836020497438	0.037359771959123406
536	0.05311836020497438	0.03738350477274667
6105	0.05324334458192726	0.037407354155918365
1533	0.05349331333583302	0.0374315072477801
6135	0.05349331333583302	0.03745558791657778
3231	0.0536182977127859	0.03747978358992539
3847	0.0536182977127859	0.037503906929421446
4499	0.05374328208973878	0.03752814480279505
