	Posteriors	FDR
4298	0.031371078615173104	0.025725460787989738
4414	0.031496062992125984	0.025759206999709832
6174	0.031496062992125984	0.02579256081361923
4806	0.031496062992125984	0.02582552903430424
2876	0.031621047369078864	0.025858836610940874
3098	0.031621047369078864	0.025891763529558805
2207	0.031746031746031744	0.0259250264171524
447	0.031871016122984624	0.025958619579332244
7009	0.031871016122984624	0.025991835290251637
4274	0.031871016122984624	0.026024679875909364
5399	0.031871016122984624	0.026057159521726447
2152	0.031871016122984624	0.02608928027642953
3260	0.031996000499937505	0.0261217347831521
4313	0.031996000499937505	0.02615383459581213
3601	0.03212098487689039	0.026186264760383205
5256	0.03212098487689039	0.026218344328580542
534	0.03212098487689039	0.026250078955184355
4752	0.03212098487689039	0.026281474174017008
482	0.03224596925384327	0.026313200211675658
3797	0.03224596925384327	0.026344590524068078
378	0.03237095363079615	0.026376308224629802
4211	0.03237095363079615	0.026407693802672556
6165	0.03262092238470191	0.026440054368203958
2912	0.03262092238470191	0.026472079591087366
5869	0.03262092238470191	0.02650377465703383
1606	0.03274590676165479	0.02653578559090368
4597	0.03287089113860767	0.026568107557983802
3589	0.03287089113860767	0.026600101383266152
5023	0.03287089113860767	0.02663177203859616
777	0.03287089113860767	0.026663124395882646
2987	0.032995875515560553	0.026694788151481033
3722	0.032995875515560553	0.02672613684483466
1017	0.032995875515560553	0.02675717515508578
367	0.033120859892513434	0.02678852335576276
2325	0.033120859892513434	0.026819564221138986
3551	0.033120859892513434	0.026850302248804227
6188	0.033120859892513434	0.026880741849016405
6025	0.033120859892513434	0.026910887346811074
4470	0.033245844269466314	0.02694134387047769
589	0.033245844269466314	0.02697150894415706
6928	0.03349581302337208	0.02700257705881999
2165	0.03362079740032496	0.027033943032002482
3733	0.03362079740032496	0.027065013099777588
5521	0.03374578177727784	0.027096378210939565
3451	0.03374578177727784	0.02712745019022152
6012	0.03387076615423072	0.02715881445051924
1531	0.03387076615423072	0.027189888300999384
5822	0.03412073490813648	0.027221827686285734
4154	0.03412073490813648	0.027253474049688718
513	0.03412073490813648	0.027284831405206746
5060	0.03424571928508936	0.02731647180466076
3628	0.03424571928508936	0.027347825865658173
5182	0.03424571928508936	0.027378897457637594
2942	0.03437070366204224	0.027410250848688738
3203	0.03437070366204224	0.027441324298748352
3068	0.03437070366204224	0.027472121540362993
5579	0.03437070366204224	0.027502646240016443
6418	0.03449568803899512	0.027533452591553792
1099	0.03449568803899512	0.02756398871193731
2101	0.03449568803899512	0.027594258141313107
