19	6.025624	8.490055 	10.875684 	7.369459 	6.243205 	6.462040 	9.510677 	7.890460 	6.890081 	8.262103 	8.953688 	7.262411 	8.515294 	8.902236 	10.109902 	7.798417 
20	4.877393	8.684808 	11.245222 	7.587268 	8.657593 	8.730866 	6.253512 	8.015826 	9.793450 	8.632763 	8.194725 	8.474114 	7.459262 	9.566805 	8.876670 	7.530993 
21	6.018105	9.302617 	9.788375 	7.261742 	6.692488 	8.600238 	8.640091 	7.422792 	8.494202 	8.496023 	7.670312 	8.539136 	10.124662 	6.977583 	7.869074 	6.859799 
22	4.917351	8.632871 	9.705788 	8.874907 	9.284796 	7.776420 	7.926397 	7.582384 	9.326325 	9.131149 	7.546259 	7.555493 	7.340154 	8.121976 	8.569941 	8.203685 
23	5.983646	9.083895 	8.851528 	9.055517 	9.143073 	11.519270 	7.802208 	8.206734 	7.808714 	8.239435 	7.759597 	7.564309 	6.101377 	8.786323 	8.714117 	8.847677 
24	4.976085	10.804827 	8.214515 	8.923316 	8.736680 	7.538135 	7.854279 	8.417853 	9.409839 	7.321609 	10.293079 	9.155287 	7.509641 	7.771953 	10.279063 	10.373826 
25	6.646704	7.097872 	7.675883 	9.215492 	10.576676 	5.833700 	6.151474 	9.530824 	8.979968 	8.853322 	10.065865 	7.682483 	8.437012 	7.011064 	5.725796 	11.140507 
26	5.883817	7.426282 	9.370216 	6.502498 	8.391317 	9.096078 	7.728194 	9.660369 	10.154823 	7.368719 	12.585543 	10.862651 	11.009676 	7.822185 	8.814297 	8.245488 
27	5.218889	10.321335 	13.749756 	9.167573 	7.485601 	7.344643 	7.318574 	9.056757 	7.880480 	9.112963 	12.336895 	7.694852 	7.983018 	9.421742 	7.895769 	8.302103 
28	5.738795	8.835101 	10.579665 	10.214137 	7.772260 	8.878075 	9.071098 	10.138743 	8.093575 	10.101549 	10.190389 	6.374800 	10.399432 	9.826630 	10.912531 	10.260619 
29	5.702737	10.295444 	7.115435 	8.912595 	7.153840 	8.564724 	7.149217 	10.410190 	7.001954 	7.720722 	9.060497 	6.793082 	7.007592 	8.040827 	7.783070 	8.800856 
30	5.885485	8.357827 	10.316294 	7.626728 	8.285310 	8.470212 	8.093443 	8.595018 	8.413739 	9.527782 	10.984027 	9.718368 	9.569735 	8.219010 	10.373368 	10.403988 
31	4.805167	9.430445 	7.633045 	7.957009 	7.628705 	10.451625 	7.084090 	11.352288 	8.212986 	8.584143 	8.471666 	9.794700 	9.188000 	7.884082 	10.345602 	8.376536 
32	6.247493	9.464763 	8.417406 	8.085610 	8.712531 	9.209253 	7.795026 	8.549239 	7.935674 	8.965022 	9.006867 	8.011961 	7.479022 	10.090525 	9.763650 	10.272792 
33	5.622002	9.550862 	9.099548 	11.420780 	10.481247 	8.116952 	8.256255 	9.019975 	8.977635 	7.310332 	7.670330 	5.891353 	5.427466 	9.630409 	9.985405 	8.150786 
34	5.150943	8.689753 	8.471069 	9.430295 	7.016653 	7.671813 	7.933972 	10.487099 	9.827162 	8.703262 	9.188227 	11.217762 	7.046718 	7.786930 	7.951081 	9.794503 
35	4.912030	7.670945 	7.535106 	9.371505 	10.094418 	8.372066 	6.803106 	9.347219 	7.440368 	7.939144 	6.060026 	8.118584 	6.085963 	9.474304 	6.334229 	8.768859 
36	5.725842	9.374542 	10.624151 	6.996927 	8.719118 	6.599892 	9.315806 	8.374567 	9.433247 	8.089198 	7.321168 	8.555642 	9.246441 	5.500334 	9.696130 	10.237072 
37	5.534472	9.753616 	9.107639 	8.509404 	9.406839 	7.197213 	7.932607 	10.276629 	7.950932 	9.823707 	9.216679 	9.021323 	8.279670 	8.394520 	7.311254 	9.252695 
38	6.610690	9.064293 	9.630338 	8.307214 	9.458339 	6.340946 	10.609263 	7.846028 	10.109754 	10.006829 	10.512755 	8.629053 	10.233176 	9.005418 	8.880745 	10.328494 
39	5.761122	8.574966 	9.462625 	8.843104 	10.805276 	8.269057 	8.691984 	6.048846 	8.015920 	10.327321 	7.940278 	10.569667 	9.934546 	8.344677 	7.828647 	9.114999 
40	6.447449	8.404214 	9.197373 	9.801929 	10.460307 	7.477578 	8.188180 	6.399049 	7.827956 	8.515854 	9.830825 	8.838225 	9.989496 	6.531710 	7.756675 	7.044207 
41	6.457440	11.873751 	7.839937 	11.575205 	8.987740 	8.712265 	8.835800 	7.111664 	9.371627 	6.090708 	9.809962 	8.880397 	9.293904 	6.825025 	8.663053 	9.743373 
42	5.286911	8.844839 	8.195479 	7.506163 	8.196099 	10.772407 	8.923441 	7.332168 	9.898638 	9.032960 	8.451708 	10.906101 	11.488088 	9.737939 	10.442627 	9.777372 
43	5.488731	10.414227 	9.261150 	8.189417 	9.972226 	6.870174 	7.788772 	10.603258 	8.488502 	8.645431 	10.158033 	8.669414 	7.358012 	9.881942 	7.024664 	7.286638 
44	5.073245	11.228811 	7.732434 	7.749132 	10.143317 	6.562083 	8.354421 	7.922536 	6.672776 	8.082664 	9.833888 	9.744844 	9.996235 	9.565462 	9.050028 	8.484872 
45	7.145916	9.254526 	6.635158 	9.775030 	9.760808 	10.177051 	8.793872 	9.980407 	9.427867 	10.119255 	8.024931 	8.029192 	9.198816 	8.305895 	9.617403 	8.989078 
46	5.166139	9.862252 	7.234755 	8.682546 	7.082006 	8.600684 	6.357729 	8.949542 	8.867910 	8.201614 	9.554927 	9.777882 	9.702522 	8.841364 	9.155324 	8.246284 
47	6.315318	9.848886 	8.295914 	11.322226 	9.483478 	9.142799 	7.766387 	7.822339 	7.552587 	9.873711 	10.467927 	7.964377 	9.205665 	7.945624 	8.952472 	8.301024 
48	6.848022	9.322315 	9.521888 	11.791381 	10.508480 	10.746461 	9.668786 	8.381495 	7.675078 	9.504101 	10.169055 	8.629734 	8.164891 	8.379585 	8.139936 	10.125314 
49	5.680565	8.382159 	8.707954 	9.942293 	7.594733 	11.072152 	9.243151 	6.784111 	9.065592 	9.151766 	7.910252 	6.446797 	8.564507 	10.699291 	8.533661 	11.149143 
50	4.899742	7.894843 	9.994792 	8.818567 	9.278245 	8.486486 	10.207460 	7.973912 	7.229208 	9.624163 	9.770831 	8.013980 	6.964238 	7.713926 	9.290234 	7.591495 
51	6.446274	7.361775 	7.071913 	9.931429 	11.220509 	9.387114 	10.627006 	8.333929 	5.495117 	8.178124 	10.527106 	10.532158 	8.889838 	8.931273 	7.702392 	8.990615 
52	4.529242	8.701326 	9.546063 	8.728633 	9.830414 	8.548481 	9.924870 	8.862042 	8.298578 	9.799409 	10.426791 	7.610427 	7.951628 	8.997123 	7.783218 	9.861516 
53	5.529272	8.256339 	8.064154 	7.896369 	9.975785 	7.932109 	8.771799 	6.405996 	10.164542 	9.142710 	8.348848 	8.683016 	7.226648 	8.182552 	9.601113 	8.972869 
54	5.986433	8.272757 	6.227453 	10.206947 	10.907960 	6.435917 	7.902382 	7.095594 	8.996442 	10.639040 	6.529679 	8.836053 	11.646932 	9.897747 	8.168235 	10.734548 
55	6.290012	10.314414 	8.434265 	7.351941 	8.571213 	6.176810 	10.626062 	5.054600 	9.191034 	8.433329 	8.021612 	10.240798 	8.811777 	8.785826 	9.129617 	10.393340 
56	4.666831	7.451966 	7.777806 	9.740361 	12.317644 	8.375837 	7.031557 	8.456712 	8.492810 	10.921363 	10.288516 	8.207137 	10.196461 	8.385986 	9.700056 	9.499165 
57	6.207249	8.568810 	7.205077 	10.879044 	9.783532 	10.051727 	7.224336 	7.825444 	7.526954 	9.972126 	7.428559 	6.839004 	9.654062 	7.939544 	5.759129 	7.539016 
58	5.390357	10.654693 	8.986235 	11.790510 	11.182943 	7.715432 	8.123601 	9.536101 	9.053310 	9.414371 	8.566196 	7.243389 	8.381797 	8.082365 	8.686606 	9.547555 
59	4.869023	9.851276 	7.255098 	11.585290 	13.368867 	11.570612 	9.719582 	9.287659 	9.102808 	8.090524 	10.320918 	7.245412 	8.419113 	9.497192 	9.391775 	8.290197 
60	6.376328	9.039821 	8.535793 	9.051779 	10.386793 	9.887186 	9.706722 	9.063392 	9.933927 	9.800155 	7.435290 	8.156991 	8.439653 	8.976063 	8.661533 	7.766726 
61	5.805858	8.671984 	9.813503 	8.378139 	9.498106 	9.585423 	4.657657 	8.316538 	9.289967 	9.654701 	8.092173 	7.736081 	10.517697 	6.631994 	8.924472 	8.938479 
62	5.014914	11.687972 	8.893818 	8.392859 	9.345412 	9.217931 	9.580332 	8.012492 	7.851905 	8.350895 	9.289993 	9.930857 	9.664032 	6.328401 	10.161123 	10.013248 
63	6.430480	10.170049 	7.645934 	12.367085 	9.953079 	8.481878 	10.281211 	10.743344 	7.543962 	7.648148 	9.339559 	7.833555 	8.733774 	4.580532 	9.671945 	9.441662 
64	6.315284	8.319996 	8.506687 	7.498126 	7.663322 	9.587330 	8.380036 	9.667196 	9.386276 	8.355548 	8.336926 	8.912808 	8.116183 	7.520060 	9.034595 	7.556413 
65	6.573852	8.527109 	8.745282 	8.644075 	11.098974 	6.938974 	7.972034 	8.300124 	8.111798 	7.132581 	7.974045 	7.534052 	10.102310 	7.862687 	9.844209 	9.087596 
66	7.652024	9.720174 	9.097197 	9.215584 	9.090964 	9.336936 	7.720282 	10.737341 	8.768148 	8.371287 	9.892893 	8.490575 	8.127195 	9.213310 	9.064580 	9.542446 
67	5.260489	8.260068 	7.634040 	9.673266 	8.424511 	9.636336 	9.745260 	8.256782 	6.068730 	8.941284 	8.216161 	9.197068 	9.818098 	10.904583 	7.446767 	8.692124 
68	6.111042	9.823199 	8.762967 	10.213154 	8.161525 	10.673094 	8.118658 	8.834369 	10.833924 	8.209210 	8.625143 	8.388119 	11.120014 	9.619266 	8.465208 	10.779750 
69	5.435672	5.934743 	7.491065 	10.127376 	9.240432 	9.887807 	7.196670 	10.073455 	7.454668 	8.803694 	8.552330 	7.659435 	13.240064 	8.522676 	8.072779 	9.204321 
70	6.896827	9.881545 	8.955665 	7.932954 	8.225815 	10.134700 	8.518094 	7.321251 	8.778552 	11.500247 	6.873904 	7.453758 	10.932311 	8.944157 	9.037086 	9.138407 
71	6.238168	7.801923 	8.724723 	6.968275 	8.774518 	9.626864 	8.609211 	8.407247 	6.303023 	9.436285 	6.839265 	7.284873 	8.560793 	9.105006 	7.532377 	10.136374 
72	5.427289	9.511273 	7.894786 	8.419861 	10.893544 	9.432345 	6.513955 	6.550527 	7.372428 	7.590852 	8.509107 	7.403301 	8.181339 	6.807414 	7.277273 	9.135306 
73	6.673163	7.084005 	10.822828 	8.638805 	10.269567 	7.558893 	8.609682 	9.335782 	7.160796 	10.083279 	8.999182 	7.573470 	7.869604 	8.087630 	7.668558 	8.038314 
74	5.427576	7.772312 	8.027709 	8.042336 	10.342697 	9.014271 	7.926050 	8.799263 	8.697492 	9.549085 	7.667447 	7.662797 	8.325484 	8.112199 	11.244629 	11.638690 
75	6.186488	9.479361 	7.685694 	8.661307 	10.224519 	10.069531 	8.451917 	8.891123 	8.991684 	9.281643 	7.848629 	8.226532 	9.961872 	5.537726 	8.221225 	10.036583 
76	4.996998	9.680017 	9.317295 	9.305214 	9.865945 	8.962449 	6.739986 	7.980987 	7.415565 	10.651372 	9.966308 	7.112947 	8.818065 	7.837828 	9.155270 	9.690516 
77	5.376147	9.146012 	6.427437 	8.266828 	10.049564 	8.434187 	7.880237 	9.231694 	10.115238 	10.118631 	6.848406 	7.518971 	10.376665 	7.761074 	6.974272 	10.652117 
78	4.807754	9.232951 	5.498059 	8.423347 	8.551576 	9.857208 	7.899717 	9.733586 	6.920133 	8.279676 	6.382558 	6.518754 	11.290314 	7.851666 	8.406348 	7.994927 
79	5.068782	8.952702 	6.956822 	7.500164 	8.500343 	7.909046 	7.553217 	9.382151 	8.462589 	5.588888 	7.292933 	8.089056 	9.567298 	8.057589 	7.416508 	8.416150 
80	5.938896	6.057205 	7.604879 	8.122491 	9.503593 	7.675206 	9.040643 	7.053116 	11.001472 	10.090136 	8.585778 	9.512939 	7.530827 	7.577314 	7.559227 	9.024340 
81	5.429065	8.741890 	9.058389 	5.868336 	9.673877 	10.760793 	7.666131 	7.050545 	6.290520 	10.273448 	8.720362 	7.101850 	9.623385 	7.576701 	9.352075 	7.063747 
82	5.844472	5.430479 	8.004837 	9.250951 	10.109633 	8.765359 	7.571752 	8.659003 	7.477507 	8.785474 	7.741424 	8.042822 	8.850149 	7.934588 	7.964012 	8.718847 
83	6.297986	8.081435 	7.429292 	9.252055 	9.004575 	8.101697 	7.240050 	8.464038 	7.238568 	8.583842 	8.792194 	7.921671 	8.901095 	7.521671 	8.734143 	8.575768 
84	7.371475	9.310025 	9.514635 	11.190248 	9.255042 	9.843284 	7.840635 	9.477704 	9.764596 	7.870649 	5.014261 	7.921165 	7.295950 	8.002653 	9.521195 	7.748342 
85	6.062666	9.654638 	7.572737 	9.806511 	10.241155 	7.720268 	8.489420 	8.841453 	7.029717 	9.376449 	8.176612 	6.731276 	8.130797 	6.970431 	10.542084 	7.029678 
86	5.512637	8.812696 	8.006856 	8.703367 	8.167634 	10.584773 	7.579638 	7.755884 	9.122637 	9.841667 	6.618150 	8.185994 	8.758455 	6.931033 	6.635850 	7.579913 
87	6.033511	10.033750 	7.409033 	7.478697 	9.912752 	10.623261 	9.311930 	7.406835 	8.512484 	9.136748 	6.370804 	8.331184 	8.710815 	7.213106 	9.014471 	11.178230 
88	5.266522	8.676539 	9.057554 	7.874033 	7.857475 	11.001302 	6.109404 	8.703755 	7.076990 	8.331109 	8.453361 	6.763608 	9.583448 	7.359266 	8.616453 	9.508886 
89	6.511902	9.798502 	7.986175 	7.264007 	9.589041 	10.943832 	8.858585 	6.467685 	9.642154 	9.836608 	9.858050 	5.944865 	9.847119 	7.348413 	8.309742 	7.542763 
90	6.244125	11.352091 	5.643614 	10.012623 	8.262950 	8.647002 	6.737140 	7.830961 	9.029213 	10.241676 	9.262420 	8.835333 	8.460066 	8.459114 	8.289617 	9.594676 
91	4.804867	7.140425 	8.006056 	7.545867 	10.004506 	8.571549 	7.502321 	7.816908 	7.311887 	8.958279 	8.011911 	8.895302 	6.587074 	7.583391 	8.549749 	8.664358 
92	5.111297	10.448382 	8.037990 	8.659665 	8.507541 	8.730385 	8.052579 	7.592545 	7.071894 	9.241707 	10.694664 	6.759098 	10.636727 	6.756942 	9.681147 	8.709256 
93	4.291439	8.076447 	7.363335 	7.999874 	8.904277 	7.698192 	7.552227 	7.180683 	8.180342 	9.982475 	7.851647 	8.110656 	10.646909 	7.386927 	7.562341 	8.295198 
94	7.037362	7.306542 	8.984259 	10.244392 	8.339516 	8.005870 	7.358339 	8.626303 	6.320831 	7.286079 	9.125243 	8.278026 	10.316334 	8.108254 	9.852526 	8.331611 
95	5.202077	9.539344 	7.517669 	7.377931 	7.818238 	8.659773 	6.829090 	7.638625 	7.189181 	7.319723 	7.063283 	8.808335 	9.903778 	8.040174 	7.274069 	8.070104 
96	4.698074	7.622331 	7.894362 	7.600940 	7.696401 	9.162617 	6.879134 	8.568502 	7.198489 	8.209562 	7.047672 	9.294673 	7.780819 	8.865851 	8.930455 	10.077389 
97	7.417531	6.845788 	7.641955 	5.759264 	8.740138 	9.094261 	6.959518 	7.756918 	7.864438 	10.070046 	7.977265 	8.504486 	10.361410 	10.374770 	10.320654 	6.862043 
98	5.530818	8.058608 	6.820300 	7.716924 	7.562822 	8.684666 	9.009634 	8.263382 	8.039254 	8.528454 	10.135789 	7.466424 	8.261431 	8.379263 	7.089579 	7.100095 
99	5.187513	7.691815 	7.808649 	6.142730 	5.289626 	9.138671 	9.764432 	9.088320 	9.977531 	8.917085 	7.758354 	9.190610 	9.156420 	10.234095 	7.516141 	8.815874 
100	7.025655	8.996888 	10.571705 	8.768291 	8.180052 	9.216038 	8.428380 	9.065912 	8.221941 	9.112178 	8.653644 	8.853613 	9.520440 	8.379113 	8.032061 	8.531275 
101	5.830055	8.851189 	9.181691 	5.930537 	9.781343 	7.997832 	7.762077 	9.254024 	8.857415 	5.633952 	8.682949 	7.140964 	7.513742 	7.724111 	7.350322 	9.800224 
102	6.030836	6.257630 	8.012760 	7.259079 	8.070894 	8.782101 	7.321726 	9.132102 	7.658848 	8.793712 	7.917666 	7.892767 	6.485752 	7.541623 	9.626475 	9.829297 
103	4.654287	9.211587 	8.936864 	7.899017 	8.804177 	8.193134 	6.753921 	7.555651 	8.797797 	8.796407 	8.223523 	6.535286 	11.576083 	9.539688 	6.393908 	8.787628 
104	6.730025	8.916229 	6.784381 	7.051302 	9.197037 	7.828956 	7.366706 	9.140575 	8.644554 	9.289094 	6.727931 	6.397571 	7.365981 	7.295547 	8.071488 	6.642233 
105	5.332242	7.821547 	5.888332 	7.661991 	10.461318 	7.729549 	7.473398 	10.041443 	9.105771 	8.538169 	6.878147 	7.697226 	7.119123 	9.494326 	7.158012 	6.715544 
106	5.579233	8.965265 	6.160353 	7.593794 	7.489171 	8.946119 	7.707343 	11.325656 	8.019074 	10.537545 	8.001584 	7.033672 	10.017394 	9.908442 	6.437542 	7.054258 
107	5.572470	7.762260 	7.471020 	6.286999 	7.886538 	9.827083 	7.873863 	7.125953 	9.559053 	8.705632 	9.236347 	8.016457 	9.459428 	8.772638 	8.896907 	8.130754 
108	4.904308	8.430818 	7.731878 	7.628699 	11.406380 	8.677852 	7.476331 	9.510724 	8.846270 	8.554010 	5.617764 	6.322245 	10.407279 	6.567862 	10.204071 	8.157299 
109	3.838418	6.847280 	8.203016 	7.436199 	8.799091 	8.777141 	5.105212 	7.880331 	7.761263 	8.787020 	5.724247 	6.290445 	8.776888 	8.717737 	6.571024 	7.377796 
110	6.623779	9.662865 	8.859695 	7.255324 	7.651714 	7.165671 	6.762515 	8.586628 	8.446172 	8.937086 	7.389445 	5.197666 	9.680471 	7.681211 	6.208278 	8.265692 
111	6.128196	9.516563 	6.548552 	7.939990 	9.595225 	7.334263 	6.902283 	7.060230 	7.409570 	6.556050 	9.624109 	6.087597 	9.054539 	7.261621 	8.464829 	8.251450 
112	5.273261	11.677242 	7.434533 	7.457772 	12.364815 	7.463924 	6.551760 	8.880631 	8.531838 	7.033974 	9.793616 	7.693089 	10.135827 	10.006532 	7.440708 	8.025381 
113	4.873917	5.847347 	6.485964 	8.562043 	7.335211 	7.428854 	6.292714 	6.695973 	7.883563 	6.531580 	8.002218 	7.081796 	8.428472 	8.218871 	6.262893 	6.385599 
114	5.278593	6.997015 	8.231313 	6.515859 	12.297659 	8.282749 	9.304884 	8.282996 	6.593248 	8.601808 	7.705137 	5.552139 	10.178267 	7.388858 	8.100102 	7.186797 
115	4.979719	7.870495 	8.044679 	7.569140 	12.733349 	8.223033 	7.980823 	7.617229 	9.252875 	7.043614 	5.740657 	6.368429 	10.922748 	10.919346 	7.226238 	7.556451 
116	5.206552	9.670024 	6.677380 	7.565857 	8.180552 	8.665942 	6.755356 	8.055898 	8.649912 	8.052133 	7.705097 	6.247961 	9.082434 	8.115700 	6.624336 	8.105256 
117	5.378592	5.636615 	9.159034 	8.678017 	7.701614 	8.763303 	8.273429 	8.383329 	7.242271 	7.976965 	9.714247 	7.448207 	9.036425 	7.763596 	6.429760 	8.074015 
118	6.994184	7.497161 	8.087794 	7.498078 	9.393520 	6.011881 	6.910489 	8.267546 	9.426962 	8.840278 	8.592394 	5.479569 	9.671325 	8.426017 	7.896081 	8.652841 
119	5.329142	8.524906 	7.378161 	7.563284 	10.548769 	7.834968 	6.987248 	8.707253 	6.844940 	9.000361 	7.422050 	6.258828 	9.317967 	7.576802 	8.495302 	8.408761 
120	6.110958	9.274508 	7.546303 	10.883882 	9.153543 	8.086135 	5.830104 	7.525179 	7.659475 	8.269820 	7.680626 	6.647088 	10.249180 	6.965816 	7.381114 	7.229239 
121	5.400725	9.016995 	6.708595 	7.136101 	8.659333 	7.973534 	7.100593 	8.270011 	7.181934 	7.252077 	8.325983 	5.676359 	8.145456 	8.408790 	8.069279 	7.142975 
122	6.196468	10.325181 	5.736604 	6.934102 	8.982932 	7.584124 	5.825741 	7.153095 	6.899832 	8.979290 	9.850749 	6.491303 	6.923092 	8.757950 	7.114142 	7.062662 
123	5.328007	8.700199 	9.493695 	6.879987 	8.900190 	7.777686 	5.495036 	7.864006 	8.399713 	7.558518 	6.854304 	6.240768 	8.870874 	8.705710 	7.762562 	7.575964 
124	5.160162	7.916630 	7.690684 	6.743932 	9.392370 	7.468292 	6.116777 	7.319331 	7.797868 	8.569864 	8.282672 	5.075217 	9.428370 	8.891542 	7.696697 	8.714334 
125	4.493617	8.922539 	7.514823 	5.553234 	7.525102 	9.750950 	6.165812 	7.506631 	5.768530 	7.214892 	7.247067 	5.072443 	9.327222 	7.320653 	7.425066 	6.843159 
126	4.977499	8.166687 	7.463800 	7.919295 	9.651239 	9.165771 	6.015027 	6.379374 	8.005313 	8.418802 	8.333837 	6.392385 	9.369415 	6.595294 	6.908574 	6.063602 
127	4.993004	7.851800 	8.814771 	8.022984 	6.867626 	10.340618 	6.653614 	6.422956 	7.730319 	7.309028 	10.149854 	6.609358 	7.959146 	7.147354 	5.909205 	7.877906 
128	4.690138	7.517405 	7.352440 	6.337241 	10.729471 	7.256303 	6.405064 	6.846634 	9.217787 	8.584169 	6.999926 	7.923115 	7.425148 	8.389494 	8.046313 	9.249718 
129	4.806642	9.002069 	7.617425 	8.161297 	7.478087 	7.155402 	7.371864 	6.638850 	7.214004 	7.454618 	9.656941 	5.347958 	9.067868 	8.902197 	6.650404 	6.712992 
130	5.350051	8.152928 	6.882188 	9.594263 	8.545604 	8.574548 	7.222784 	5.497100 	8.816083 	8.012850 	7.251995 	6.092263 	10.101337 	7.622775 	7.240266 	7.238494 
131	6.139067	7.349790 	7.296437 	8.975288 	9.382446 	6.844191 	6.091954 	7.827212 	9.216338 	6.861379 	7.403722 	6.321982 	8.040508 	6.851890 	7.066994 	7.371980 
132	6.442842	9.706748 	9.888185 	6.405000 	9.633771 	8.359156 	6.466472 	6.892766 	6.301490 	8.608941 	7.637927 	8.151955 	9.706488 	10.157379 	5.798209 	8.038428 
133	5.838301	7.315309 	8.524427 	7.732160 	8.957505 	8.675672 	6.017051 	6.709249 	8.008490 	8.682541 	8.224042 	6.085310 	12.279445 	5.599459 	5.597789 	7.852248 
134	5.722253	6.781428 	6.523326 	5.347372 	7.917388 	7.623549 	5.925308 	6.261268 	9.307809 	7.217546 	7.684675 	6.736813 	10.366703 	10.825871 	6.973564 	5.526457 
135	5.772260	7.054339 	8.351948 	6.789599 	7.017232 	7.479760 	6.445337 	6.559303 	9.146093 	8.305369 	9.123783 	6.363630 	10.423318 	9.769156 	6.356579 	5.961276 
136	5.224973	7.308759 	8.722954 	8.152383 	5.563814 	8.252593 	7.413797 	5.843162 	8.964018 	5.903175 	6.416146 	7.357445 	8.838961 	8.390105 	7.940305 	7.483932 
137	5.250315	7.946405 	8.918414 	6.048282 	7.608776 	7.684796 	5.296155 	7.190072 	9.687035 	7.289982 	7.291206 	6.629464 	6.849931 	8.010761 	6.661620 	7.648971 
138	5.040434	8.231487 	8.023674 	7.567739 	6.499608 	6.794590 	6.754183 	7.639607 	8.070971 	9.350689 	8.261478 	6.117769 	11.209665 	10.997485 	7.603954 	6.120757 
139	5.415847	6.531196 	7.923230 	5.200322 	7.922633 	6.706103 	6.093745 	9.925192 	9.766621 	8.858565 	7.184158 	6.708558 	10.406127 	6.894120 	7.755312 	6.774389 
140	4.748308	7.660141 	7.218059 	6.875979 	7.473103 	7.696120 	6.083748 	6.302167 	7.073934 	7.438922 	7.712607 	7.634859 	7.772410 	8.740384 	7.227414 	7.236812 
141	5.735382	6.834850 	7.609673 	8.018676 	9.708389 	8.917599 	7.877737 	6.599874 	6.271071 	8.050951 	8.639306 	8.201628 	8.178879 	8.404172 	5.245845 	5.914056 
142	4.761708	9.009557 	8.781957 	7.767624 	9.748878 	7.607161 	4.940738 	6.700071 	8.937673 	7.289590 	9.397324 	6.244121 	8.404161 	8.834479 	6.121979 	7.458140 
143	5.328063	6.118593 	8.815668 	5.757859 	9.167933 	8.629739 	6.516849 	7.130328 	9.254508 	8.463851 	6.043617 	7.560700 	7.814036 	7.258434 	6.131576 	8.348772 
