0	100	0.000000	1.000000
1	100	-0.231616	1.084141
2	43	-0.630808	0.863828
3	25	-1.228711	0.774038
4	16	-1.414150	0.823914
5	16	-1.816458	1.964519
6	15	-1.512414	1.159593
7	17	-1.086288	2.416960
8	19	-1.473064	0.897840
9	16	-1.064759	1.230532
10	17	-1.651075	2.297199
11	16	-1.456560	1.852897
12	17	-1.400409	0.925693
13	17	-1.454966	0.985235
14	16	-1.961476	1.477452
15	16	-1.560419	1.551942
16	17	-1.674897	1.190021
17	16	-0.985467	2.061429
18	16	-1.942633	2.338087
19	17	-1.362938	0.640498
20	17	-1.464857	1.193010
21	17	-1.558051	1.307034
22	18	-2.270939	1.633080
23	19	-1.626893	1.418552
24	17	-1.173254	1.045935
25	18	-1.615007	1.024544
26	18	-1.978705	1.054629
27	19	-0.996100	2.615051
28	19	-1.483427	1.871788
29	19	-1.358984	1.029119
30	19	-1.708654	1.169090
31	20	-0.881618	1.552890
32	21	-1.660253	1.565912
33	19	-1.350214	1.123496
34	20	-0.974902	1.854063
35	21	-1.724006	1.016143
36	22	-1.344492	1.698410
37	22	-1.435638	1.278753
38	18	-1.291663	1.092021
39	19	-1.837852	1.792067
40	19	-0.765529	1.310288
41	18	-1.242831	1.066018
42	17	-0.858433	1.557420
43	17	-1.366542	1.497602
44	17	-0.899689	1.642285
45	17	-1.309464	1.695549
46	17	-0.909156	1.702187
47	19	-1.810261	1.465133
48	17	-1.728455	1.623918
49	18	-1.249493	1.290756
50	17	-1.578946	1.527614
51	17	-1.269607	1.285657
52	17	-1.834745	1.109056
53	19	-1.246907	1.440936
54	18	-1.230594	1.394556
55	19	-1.539546	1.157452
56	18	-1.334769	0.955224
57	18	-1.475505	1.081171
58	18	-1.387308	1.777112
59	19	-1.729674	1.943541
60	17	-1.861992	1.635707
61	18	-1.305643	1.868816
62	19	-1.534681	1.757317
63	18	-2.013159	1.424882
64	21	-1.303334	1.869678
65	19	-1.490201	2.080322
66	17	-1.589525	1.250488
67	17	-1.411003	1.187533
68	17	-0.925795	1.593161
69	18	-1.133512	1.718886
70	19	-1.224683	1.101520
71	17	-1.116285	1.395391
72	17	-1.335656	1.431859
73	17	-1.290857	2.307859
74	17	-1.465696	1.567952
75	18	-1.324158	1.277031
76	18	-1.415157	1.058140
77	17	-1.606782	1.744854
78	17	-1.697600	1.087971
79	17	-1.522817	1.172255
80	17	-1.294399	1.902847
81	17	-1.438568	1.051879
82	16	-0.975416	1.338170
83	17	-0.875464	1.165057
84	18	-0.583003	1.764948
85	18	-0.926527	1.183354
86	16	-0.821811	2.473946
87	16	-1.458266	1.147545
88	16	-1.177021	1.670691
89	16	-1.041351	1.829837
90	18	-1.146228	2.523658
91	15	-0.874867	1.917061
92	15	-1.556780	1.029883
93	16	-1.192464	0.675258
94	17	-1.898224	0.939386
95	17	-1.414291	1.308729
96	18	-0.949173	1.207079
97	18	-1.286159	0.939509
98	16	-1.572179	1.536333
99	15	-1.358362	3.548366
100	15	-0.756286	1.374120
101	15	-1.232013	1.316671
102	15	-0.692726	1.128790
103	15	-1.606277	2.410639
104	17	-1.228557	1.008182
105	16	-0.847214	0.986758
106	14	-1.058092	0.957257
107	14	-1.549850	1.805837
108	14	-1.041913	0.799868
109	14	-2.073897	1.256564
110	14	-0.718732	1.150664
111	16	-1.230572	1.186524
112	17	-1.219961	1.368090
113	14	-0.963050	1.300495
114	14	-1.473718	0.817045
115	15	-1.514162	2.646811
116	15	-1.779054	2.086012
117	15	-1.696889	1.924060
118	15	-0.974925	0.983622
