0	99	0.000000	1.000000
1	35	-1.050988	0.929563
2	35	-0.893035	0.476402
3	30	-0.763940	0.812425
4	23	-0.831032	0.405604
5	19	-0.807360	0.534884
6	18	-0.720644	0.774327
7	16	-0.661396	0.693605
8	16	-0.763019	0.359209
9	15	-0.276707	0.942307
10	16	-0.654625	0.569557
11	17	-1.314384	0.511894
12	15	-0.779063	1.039936
13	16	-1.146401	0.994857
14	14	-0.638950	0.532399
15	14	-0.580105	0.634548
16	14	-0.517108	0.513768
17	14	-0.528517	0.456045
18	16	-0.951045	0.545177
19	14	-1.000927	0.752311
20	15	-0.617287	1.099387
21	15	-1.236114	1.300057
22	14	-1.064835	1.002683
23	15	-0.957323	1.445322
24	15	-0.439365	0.463872
25	15	-0.835030	0.344095
26	15	-0.767981	0.803089
27	15	-0.623291	0.523270
28	15	-0.735539	0.756473
29	15	-0.901856	0.525592
30	15	-0.708178	0.482729
31	15	-0.743126	0.438147
32	15	-1.086548	0.700289
33	15	-0.576807	0.706349
34	16	-0.688284	0.369256
35	16	-0.617711	0.651920
36	16	-0.750128	0.610182
37	15	-0.922100	0.847354
38	16	-1.037985	0.516380
39	16	-0.618893	0.958916
40	16	-0.801595	0.521415
41	16	-0.773102	0.513938
42	16	-0.919646	0.366197
43	17	-0.973511	0.758932
44	18	-1.082406	0.488357
45	18	-0.734078	0.498180
46	18	-1.040669	0.537558
47	18	-1.372243	0.488518
48	18	-0.770528	0.636884
49	17	-1.007617	0.549429
50	18	-0.690509	0.511946
51	21	-0.887796	0.681107
52	18	-0.829060	0.482972
53	19	-0.554935	0.549376
54	19	-0.888101	0.427590
55	19	-0.837923	0.342765
56	18	-0.656932	0.429710
57	19	-0.913567	0.505465
58	19	-0.808602	0.339604
59	20	-0.974530	0.454345
60	21	-1.171067	0.551421
61	19	-0.595279	0.422820
62	20	-0.950289	0.419188
63	20	-0.605196	0.538929
64	20	-0.958555	0.396466
65	20	-0.740110	0.613608
66	20	-0.844706	0.757577
67	19	-0.815703	0.461205
68	20	-0.886525	0.509199
69	19	-0.687012	0.570781
70	17	-0.898271	0.682750
71	17	-0.480055	0.421028
72	17	-1.001038	0.514768
73	17	-0.698270	0.724920
74	18	-0.922028	0.533368
75	18	-0.890213	0.456364
76	16	-1.004775	1.403986
77	16	-1.064418	0.624067
78	16	-0.930414	1.040686
79	16	-0.892022	0.719721
80	16	-0.642036	0.516359
81	16	-0.844313	0.990454
82	16	-0.866367	0.718799
83	17	-0.962957	0.682852
84	17	-0.734505	0.527666
85	17	-0.513313	1.207273
86	17	-0.998699	0.522815
87	17	-0.845271	0.677617
88	17	-1.041447	0.796427
89	17	-1.348383	0.967164
90	17	-0.791958	1.313809
91	17	-1.000100	0.936604
92	17	-0.706998	1.258046
93	17	-0.755261	0.534767
94	17	-0.714813	0.688269
95	17	-0.757013	0.566196
96	17	-0.889594	0.652091
97	17	-0.605718	0.584589
98	17	-0.667379	0.529321
99	17	-0.463214	0.664645
100	18	-0.824512	0.452097
101	18	-0.295956	0.485847
102	17	-0.963067	0.478484
103	17	-0.891272	0.535640
104	17	-0.751884	0.482549
105	16	-0.887434	0.911069
106	16	-0.889386	0.412019
107	16	-0.618687	0.715839
108	16	-0.762882	0.456676
109	17	-1.055152	1.250039
110	17	-0.942328	0.678168
111	17	-0.581195	0.558570
112	17	-0.751903	0.677622
113	17	-0.934535	0.311265
114	17	-0.877229	0.419658
115	16	-0.895459	0.274287
116	17	-0.960226	0.437135
117	16	-0.791085	0.373954
118	17	-0.755173	0.779098
119	16	-0.693361	0.506186
120	16	-0.574794	0.547734
121	17	-0.433859	0.789522
122	17	-0.970609	0.501023
123	17	-0.817304	0.713911
124	16	-0.694466	0.463875
125	16	-0.709936	0.676406
126	16	-0.558145	0.521386
127	16	-1.152995	0.749430
128	16	-0.942670	0.439295
129	16	-0.597592	0.530228
130	16	-0.680529	0.457973
131	16	-0.622995	0.439199
132	16	-0.778655	0.410710
133	16	-0.754280	0.314555
134	16	-0.742028	0.409639
135	16	-1.066372	0.426638
136	16	-0.671992	0.311513
137	16	-0.761151	0.584949
138	16	-0.878026	0.494152
139	16	-1.253210	0.552791
140	16	-0.646618	0.470178
141	16	-0.728838	0.652242
142	16	-0.495679	0.611244
143	16	-0.667771	0.572326
144	16	-1.018704	0.551423
145	16	-1.168871	0.357883
146	16	-1.000229	0.704682
147	16	-0.722165	0.633059
148	15	-0.401438	0.557440
149	15	-0.663480	0.384548
150	15	-0.710175	1.290645
151	15	-0.805667	0.726168
152	15	-0.598486	0.503501
153	15	-0.814398	0.534713
154	15	-0.802073	0.518642
155	15	-0.403569	0.397738
156	15	-0.204129	0.381788
157	15	-0.621175	0.455436
158	15	-0.445275	0.626701
159	15	-0.807159	0.406723
160	15	-0.937879	0.627528
161	15	-0.763792	0.409569
162	15	-0.538600	0.530353
163	15	-0.735842	0.565045
164	15	-0.566516	0.570884
165	15	-0.678117	0.665658
166	15	-0.634316	0.912050
167	15	-0.698384	0.369182
168	15	-0.805087	0.818117
169	15	-0.490749	0.654169
170	15	-0.785460	0.460837
171	15	-0.754940	0.450227
172	15	-0.346876	0.438808
173	15	-0.604860	0.549756
174	16	-0.536207	0.606353
175	15	-0.510330	0.737269
176	15	-0.780283	0.565884
177	15	-0.444983	0.498367
178	15	-0.920079	0.452933
179	15	-0.624362	0.292421
180	15	-1.031254	0.590253
181	15	-0.792726	0.312367
182	15	-0.789556	0.552816
183	15	-0.875746	0.442348
184	15	-0.324936	0.738846
185	15	-0.680574	0.366930
186	16	-0.482611	0.956429
187	16	-0.655919	0.554370
188	16	-0.582125	0.520923
189	15	-0.563960	0.640615
190	15	-0.665929	0.437296
191	15	-0.771300	0.363409
192	15	-0.797310	0.601560
193	15	-0.886455	0.634010
194	16	-0.535954	0.469187
195	15	-0.837993	0.482677
196	15	-0.763990	0.559389
197	15	-0.160930	1.071582
198	15	-0.571624	0.521744
199	16	-0.620310	0.736220
200	17	-0.637729	0.441374
201	16	-0.468327	0.444163
202	15	-0.941656	0.400673
203	15	-0.467443	0.817072
204	15	-0.716608	0.377644
205	16	-0.838595	0.737864
206	15	-0.827028	0.461125
207	15	-0.451055	0.532169
208	15	-1.175747	0.794476
209	15	-0.864985	0.411463
210	15	-0.675018	0.563725
211	15	-0.620753	0.475738
212	15	-1.008346	0.366002
213	15	-0.695847	0.233181
214	15	-0.854026	0.504188
215	15	-0.744429	0.395242
216	16	-0.395117	0.454182
217	16	-0.740600	0.387982
218	16	-0.841359	0.353408
219	17	-0.580262	0.554428
220	17	-0.645892	0.734052
221	17	-0.507138	0.415467
222	17	-0.771458	0.583998
223	16	-0.356642	0.582416
224	15	-0.755186	0.507571
225	15	-0.501452	0.500921
226	15	-0.708342	1.142533
227	15	-0.583267	0.644695
228	15	-0.968356	0.493457
229	15	-0.692635	0.829473
230	15	-0.741031	0.569899
231	15	-0.751227	0.464647
232	15	-0.744568	0.511226
233	15	-0.676156	0.528292
234	15	-0.720792	0.574696
235	15	-0.489114	0.436097
236	15	-0.807228	0.492701
237	15	-0.447812	0.653604
238	15	-0.746427	0.571937
239	15	-0.898327	0.417410
240	15	-0.769718	0.544419
241	15	-0.804556	0.659556
242	15	-0.695806	1.057835
243	15	-0.287288	0.437782
244	15	-0.588913	0.522749
245	15	-0.393260	0.600176
246	15	-0.688181	0.685796
247	16	-0.529384	0.394238
248	16	-0.542586	0.960836
249	16	-0.559841	0.525385
250	16	-0.523615	1.144197
251	16	-1.072135	0.544850
252	16	-1.115045	2.903376
253	16	-0.552888	0.497066
254	16	-0.874010	0.340559
255	16	-0.555888	0.575087
256	16	-1.052359	0.793809
257	16	-0.957720	0.474170
258	16	-0.767165	0.254243
259	16	-0.731999	0.473804
260	16	-0.892236	0.462338
261	16	-0.781805	0.302889
262	16	-0.985362	0.459593
263	16	-0.847674	0.628125
264	17	-0.996219	0.475598
265	17	-0.740048	0.495648
266	17	-0.657037	0.371563
267	17	-0.751276	0.547519
268	16	-0.685133	0.382379
269	16	-0.899647	0.440617
270	17	-0.705074	0.651039
271	16	-0.440287	0.550575
272	16	-0.688114	0.574884
273	16	-0.728865	0.277796
274	16	-0.627181	0.824720
275	16	-0.570424	0.903812
276	16	-0.773720	0.860914
277	16	-0.745026	0.372870
278	16	-0.755150	0.525832
279	16	-1.145339	0.396153
280	16	-0.586306	0.453614
281	16	-0.960985	0.471542
282	16	-0.834206	0.862572
283	16	-1.257680	0.547511
284	16	-0.511727	0.859930
285	16	-0.879728	0.479138
286	16	-0.759833	0.730022
