122	5.951111	8.349088 	10.610734 	6.855170 	6.399499 
123	5.740426	7.175676 	8.578620 	8.716728 	7.571479 
124	6.555086	10.533493 	10.176941 	8.570796 	7.695829 
125	7.136644	10.138745 	8.432606 	7.745295 	8.380362 
126	6.792902	9.790628 	8.112015 	8.325510 	6.668116 
127	5.712442	10.128730 	9.688782 	6.839135 	8.388433 
128	7.321487	8.101353 	10.684858 	8.036290 	7.300127 
129	5.974905	8.585292 	8.409542 	6.870000 	7.738690 
130	6.491346	9.627681 	9.670343 	10.052924 	6.046235 
131	7.120798	7.716511 	9.328527 	7.778019 	9.548333 
132	6.561925	8.346349 	12.373092 	7.527060 	7.440265 
133	4.462776	6.653291 	9.726656 	9.463039 	7.234548 
134	5.574258	9.266387 	11.282778 	8.567543 	9.632953 
135	5.740993	8.335482 	8.468811 	7.574969 	7.161919 
136	6.399429	7.704256 	8.956130 	8.596274 	5.282733 
137	6.640796	6.424701 	8.734713 	7.740094 	9.451866 
138	5.554768	9.199926 	11.011949 	7.531452 	7.786398 
139	7.007467	8.393054 	12.509058 	8.017143 	7.914757 
140	6.436181	7.896488 	8.120736 	6.915212 	7.801588 
141	6.915089	7.697442 	11.019794 	8.521332 	7.783244 
142	6.249309	9.943807 	9.895653 	10.510355 	7.695767 
143	6.275883	9.429644 	9.358689 	9.622927 	7.073589 
144	7.374288	8.936740 	8.141786 	8.191850 	8.598209 
145	4.638752	7.587878 	10.036562 	9.031419 	8.379873 
146	5.629187	7.005605 	8.710090 	8.615369 	8.071732 
147	7.178262	10.249318 	7.716755 	7.435978 	7.951741 
148	7.447453	8.904436 	7.502575 	7.794678 	7.186570 
149	7.991608	8.029725 	9.974566 	8.012834 	8.015486 
150	7.937390	8.060956 	8.313130 	8.707929 	7.323494 
151	6.221200	7.271758 	8.886761 	8.022509 	6.283090 
152	6.305462	6.520486 	8.035032 	7.240060 	7.526440 
153	6.972112	7.623615 	11.618750 	8.139789 	8.792872 
154	6.736429	9.055482 	10.110230 	10.014171 	7.696932 
155	5.864161	8.954416 	7.642178 	8.898993 	7.754424 
156	5.303061	8.128315 	8.843698 	10.424757 	8.180039 
157	5.476271	8.997987 	7.473978 	8.632658 	6.652758 
158	5.805911	9.001986 	7.697344 	9.310959 	9.635072 
159	6.368688	8.736957 	8.126912 	8.278853 	7.442749 
160	6.612834	8.064984 	11.028331 	10.190253 	7.055052 
161	5.276707	7.307066 	9.199740 	10.429156 	7.564850 
162	6.067656	6.181793 	8.846054 	10.384965 	7.047527 
163	6.484693	8.033352 	8.648935 	8.638315 	8.147400 
164	4.798721	10.045333 	9.904208 	8.754285 	7.822138 
165	4.689879	8.196106 	11.620726 	7.705225 	6.657827 
166	6.851448	6.855797 	8.359205 	7.259931 	7.562506 
167	6.056825	8.309853 	9.194361 	8.269682 	8.321117 
168	6.211483	6.448109 	8.952545 	7.035471 	9.770188 
169	5.212433	6.522702 	8.670337 	6.418829 	9.982050 
170	5.864404	7.483251 	10.239996 	8.185489 	8.721808 
171	5.431722	9.420952 	10.128699 	10.180684 	9.528925 
172	6.821043	7.596802 	8.729816 	8.258040 	7.031365 
173	6.510299	8.804133 	8.397123 	7.290586 	9.522355 
174	7.077046	7.903509 	8.016068 	7.895579 	7.087484 
175	7.176653	6.462659 	6.963749 	9.044581 	6.065610 
176	5.508229	9.682820 	9.699737 	9.239431 	6.243378 
177	5.754283	9.958030 	8.166646 	8.550810 	9.061654 
178	7.685178	8.052384 	8.641036 	8.299692 	6.981751 
179	8.003326	8.653642 	9.662857 	7.575422 	8.920527 
180	5.762982	9.284693 	8.055823 	8.473775 	8.427493 
181	5.528588	8.778614 	10.330444 	8.162329 	8.944295 
182	6.759141	7.291076 	9.592294 	9.441020 	8.176756 
183	6.770318	6.569291 	8.292783 	7.339947 	7.186845 
184	6.662661	9.657549 	10.179617 	7.709054 	7.028959 
185	6.421499	7.538071 	8.323266 	10.354088 	7.542127 
186	4.242925	8.304097 	8.079536 	7.556969 	6.894380 
187	5.173389	6.734750 	10.796457 	7.279790 	7.039816 
188	5.752604	9.045641 	7.897245 	7.967984 	6.648450 
189	6.021719	8.716517 	7.991753 	7.499717 	8.887251 
190	5.846857	8.991190 	12.347607 	7.901599 	7.173627 
191	7.040822	9.280954 	8.819668 	9.390194 	8.090892 
192	6.363411	7.703291 	9.961539 	8.819997 	9.334817 
193	6.689309	8.113545 	9.442421 	7.067986 	9.616337 
194	6.960090	7.188783 	7.602019 	9.023587 	8.005264 
195	6.414197	8.036667 	9.346312 	9.367531 	9.282747 
196	6.040449	7.147693 	9.182702 	6.853381 	7.550327 
197	6.487278	8.274260 	7.547572 	7.803583 	7.829635 
198	5.622280	7.714634 	8.190745 	6.453998 	6.328359 
199	5.868027	6.691734 	11.860035 	10.246988 	5.774397 
200	5.696763	9.338597 	7.512925 	7.896912 	6.734539 
201	6.754946	9.733336 	8.385614 	7.462967 	7.413949 
202	6.832137	8.649362 	8.775836 	9.571574 	7.463289 
203	6.700697	9.438962 	7.950045 	8.726608 	5.860056 
204	6.386812	7.677110 	8.259245 	7.489937 	5.198455 
205	6.448297	6.200785 	8.072078 	7.096196 	8.641546 
206	6.367514	8.458324 	7.899674 	7.580500 	6.413590 
207	6.574259	9.638664 	8.394408 	7.768170 	8.318828 
208	6.202029	8.074760 	8.766625 	7.182808 	6.676661 
209	5.042020	6.723246 	7.397917 	6.266774 	5.634821 
210	5.518878	6.591317 	8.057026 	8.464204 	6.776200 
211	6.393029	5.995624 	7.934986 	8.655525 	7.039415 
212	5.058815	7.442716 	8.655041 	8.306985 	8.465484 
213	5.519038	6.511654 	10.913428 	6.668466 	8.255039 
214	6.376044	5.915415 	10.206222 	7.499849 	6.643363 
215	5.652020	7.297466 	9.564243 	7.817657 	7.240827 
216	6.589807	5.966407 	10.292955 	8.442049 	7.934872 
217	5.257788	7.009369 	9.551339 	8.101787 	9.926571 
218	4.976856	7.186947 	9.016451 	7.599156 	6.516606 
219	7.179441	8.536255 	7.304663 	8.450247 	7.474639 
220	6.306937	8.196164 	6.511563 	8.026127 	6.199480 
221	6.506292	8.553140 	10.348346 	7.010034 	6.779043 
222	5.701527	6.749798 	8.603464 	8.050330 	7.882230 
223	7.088069	6.655368 	8.771022 	10.034681 	6.414652 
224	5.997309	7.105903 	9.169966 	8.811441 	7.722807 
225	5.381230	5.158114 	8.755306 	7.386736 	7.527516 
226	4.432735	7.888949 	10.696242 	6.657554 	8.691602 
227	6.217431	8.014809 	10.796055 	6.495079 	6.902795 
228	5.008601	5.909098 	8.952213 	6.691645 	8.205660 
229	7.430980	8.027857 	8.229897 	9.837089 	6.415793 
230	6.711759	6.606787 	8.135318 	7.818181 	6.447967 
231	6.475130	7.874616 	10.514220 	7.851597 	7.544760 
232	6.311765	8.127630 	8.034366 	7.857481 	6.378043 
233	5.487336	9.316905 	8.093979 	7.037522 	5.827981 
234	5.447071	8.104405 	8.512868 	8.311602 	5.598445 
235	6.486511	6.366218 	9.216314 	9.561131 	6.181645 
236	5.770736	9.620833 	6.999893 	9.724484 	7.781211 
237	5.830970	6.252600 	7.790949 	7.101227 	6.535453 
238	5.025132	5.817785 	7.431693 	7.888170 	9.220936 
239	6.268566	8.161891 	6.956441 	6.108588 	7.502272 
240	5.856392	9.601373 	9.052158 	7.117043 	9.440835 
241	6.769606	7.612572 	7.195197 	9.275131 	7.526269 
242	7.086260	8.254860 	6.890013 	7.375348 	7.536945 
243	4.918235	7.890160 	6.629245 	8.581651 	7.158408 
244	6.459222	6.421592 	7.789367 	6.989395 	8.070444 
245	6.076940	6.825259 	8.171809 	7.476736 	7.541249 
246	4.837946	6.416799 	8.565370 	7.416449 	8.032080 
247	7.085254	6.759804 	7.921545 	7.240241 	7.787623 
248	6.696527	7.073693 	9.558951 	6.255852 	7.014639 
249	5.981188	8.174919 	8.465908 	7.999309 	7.691256 
250	6.446922	8.531414 	10.746595 	7.649710 	7.472030 
251	6.379237	7.616643 	7.201150 	8.774819 	9.033814 
252	6.376979	9.324996 	8.563598 	5.915796 	9.191901 
253	7.236014	9.465980 	7.471766 	5.601780 	8.717104 
254	6.061246	5.772278 	7.025556 	6.657559 	6.114094 
255	5.940976	7.972155 	9.526714 	6.815089 	7.524005 
256	6.329240	10.755612 	11.117999 	6.273875 	6.846652 
257	5.407633	7.711307 	9.657911 	8.124441 	6.879415 
258	6.487193	6.974677 	7.549153 	6.084463 	6.189257 
259	8.897929	8.343546 	8.227688 	8.627252 	9.057211 
260	7.057849	9.008807 	9.552618 	8.377360 	7.247312 
261	4.825852	6.502602 	8.637634 	7.219608 	7.888677 
262	7.096334	7.944070 	9.731482 	8.473826 	7.730649 
263	5.443421	7.380582 	7.809479 	6.743659 	6.785181 
264	7.122914	7.616823 	7.698443 	8.606082 	7.785105 
265	4.993490	7.292875 	7.013891 	5.771983 	8.772800 
266	6.669761	7.002610 	8.376658 	7.856809 	5.704250 
267	6.111832	6.752905 	7.513358 	6.622465 	7.458796 
268	7.173976	7.405134 	9.440769 	6.784828 	5.969420 
269	6.225644	8.554578 	8.313385 	6.944389 	7.103736 
270	6.567463	7.147337 	6.968696 	9.379159 	7.241182 
271	6.331268	6.810719 	6.804799 	9.691540 	5.434448 
272	5.991221	6.732022 	8.076835 	7.016371 	6.762736 
273	5.922685	6.588908 	7.615770 	7.486440 	8.028412 
274	6.559358	8.081633 	6.497171 	8.196005 	5.306669 
275	6.707802	8.739075 	8.460740 	9.294827 	7.376750 
276	6.398531	8.131106 	6.549828 	7.616102 	3.862272 
277	5.996417	6.887230 	7.274303 	8.215302 	5.233166 
278	7.616471	8.474711 	7.613765 	6.314526 	7.078913 
279	7.525305	7.265806 	9.692404 	6.773354 	6.747384 
280	6.088622	9.162605 	9.301453 	8.297606 	6.791260 
281	6.900646	7.752629 	7.418736 	7.072702 	9.136334 
282	6.197504	6.646794 	5.960954 	6.928532 	7.055811 
283	4.998795	7.075613 	8.575120 	6.211677 	6.482229 
284	7.299287	6.994227 	7.435386 	7.453281 	8.288558 
285	5.837472	8.145401 	6.701497 	6.243563 	6.322130 
286	4.967213	8.749604 	8.584126 	8.591050 	7.306525 
287	6.002145	6.616737 	9.108036 	6.309520 	6.664390 
288	4.931182	8.660458 	9.316260 	6.910079 	8.607181 
289	5.627299	6.420612 	7.395538 	7.824256 	7.666333 
290	6.972711	6.731742 	6.416252 	8.761693 	8.690849 
291	5.851772	6.934889 	6.867113 	8.290587 	7.112010 
292	8.402719	5.946222 	6.233048 	6.147840 	7.741128 
293	5.252233	7.520574 	6.978168 	8.090776 	8.437533 
294	4.630405	8.990481 	7.976551 	8.022315 	5.326549 
295	5.968138	7.077636 	6.995371 	8.783605 	6.440052 
296	5.998776	7.358818 	7.657600 	7.877677 	6.643475 
297	7.002484	6.078263 	9.011959 	9.779356 	8.771503 
298	6.850100	6.475891 	8.245297 	7.142885 	7.252362 
299	5.796776	6.998635 	9.494696 	7.647137 	8.500321 
300	5.772548	6.353559 	8.876939 	6.545903 	6.653647 
301	6.497053	6.636506 	7.870430 	7.551040 	6.742090 
302	6.998057	6.989440 	6.875517 	7.708554 	7.712193 
303	7.008288	7.015167 	8.211248 	7.076870 	8.850775 
304	5.994384	6.415016 	10.250791 	6.967318 	9.258617 
305	5.611986	5.908891 	7.677627 	6.143977 	7.359059 
306	5.128719	7.119962 	7.974116 	7.267303 	9.059880 
307	7.245193	7.672584 	7.525266 	6.367632 	7.849063 
308	6.671219	7.071153 	8.877199 	6.768204 	6.873648 
309	5.713162	8.292457 	6.158273 	8.739767 	8.847944 
310	6.247819	8.265801 	6.032432 	6.050557 	9.157639 
311	5.738489	8.359583 	7.103356 	7.777596 	8.411282 
312	7.165300	7.473059 	9.274679 	8.203052 	8.027163 
313	6.930727	7.883319 	9.317756 	8.005507 	5.786602 
314	6.922794	7.094196 	8.221258 	8.980146 	7.294149 
315	5.647826	6.130933 	8.829235 	7.954574 	6.770022 
316	6.431155	7.609655 	8.355429 	9.698575 	7.632231 
317	7.335922	7.089663 	8.766668 	7.644851 	7.109494 
318	7.067392	7.758999 	8.652481 	7.682226 	6.321886 
319	5.936739	5.233508 	6.295461 	9.592210 	9.136338 
320	6.121207	7.213121 	7.302299 	9.478375 	9.263326 
321	6.425867	5.664562 	8.620742 	9.856183 	10.151047 
322	5.567245	6.043485 	8.956292 	8.694321 	9.489566 
323	5.139045	6.912452 	7.361975 	8.743014 	6.089308 
324	5.333999	7.235531 	7.431339 	7.354482 	8.080739 
325	6.852774	8.365207 	8.042181 	8.984972 	8.575519 
326	5.793741	6.269162 	6.408359 	5.815191 	5.701020 
327	6.813682	7.441424 	9.721414 	9.379951 	8.380774 
328	5.006097	5.009568 	9.729382 	7.856991 	7.321706 
329	6.322481	7.583012 	9.323488 	8.419558 	7.817714 
330	7.380004	6.760071 	6.766757 	7.170710 	7.165882 
331	6.000375	6.320351 	8.371749 	6.340902 	6.592367 
332	5.853339	7.086637 	9.622486 	9.118105 	4.912393 
333	6.432259	7.099314 	9.313446 	6.798322 	6.264913 
334	6.269058	6.559294 	8.850602 	6.495332 	5.696282 
335	7.863604	7.599825 	7.631676 	7.383528 	6.143807 
336	5.673088	7.743192 	9.976422 	5.599111 	8.288411 
337	7.563594	5.840801 	8.139009 	7.171310 	6.149423 
338	6.650706	7.139741 	7.098543 	6.644033 	6.771642 
339	6.243292	6.892928 	10.318126 	6.996209 	7.813023 
340	5.482035	5.420560 	8.452361 	6.594132 	7.956866 
341	5.466562	7.080331 	11.036435 	7.248687 	6.847134 
342	5.328065	8.852765 	8.505544 	7.669790 	8.011376 
343	7.330228	8.139439 	7.825250 	7.309957 	8.324676 
344	5.720083	6.401346 	9.862412 	7.328781 	7.296739 
345	5.224373	8.387286 	7.573228 	5.460828 	8.525070 
346	5.397711	7.044334 	9.224585 	6.950365 	6.119214 
347	7.410838	7.458708 	9.706502 	7.040305 	6.205979 
348	4.892768	7.015669 	7.112838 	8.687211 	7.569711 
349	6.496402	6.062337 	8.015754 	6.009058 	6.803160 
350	6.017436	7.922071 	8.211570 	4.725601 	5.904675 
351	5.821772	8.383685 	10.208836 	6.554501 	5.668825 
352	6.808104	8.766738 	7.693508 	6.483428 	6.457287 
353	7.307377	8.285401 	9.097719 	6.581576 	6.220151 
354	6.502690	5.556500 	8.691926 	6.484071 	7.999187 
355	6.847117	7.695983 	8.869227 	6.785960 	5.972230 
356	6.151531	7.015115 	7.334594 	5.833861 	6.248635 
357	6.901907	5.376065 	8.764300 	6.760190 	6.506278 
358	6.319861	6.563044 	9.352132 	6.917008 	7.235671 
359	6.418805	6.686148 	7.811253 	6.755911 	7.018323 
360	5.852241	6.371042 	6.885178 	5.666417 	7.145922 
361	6.279658	7.577163 	8.004779 	5.429838 	6.427403 
362	5.908545	6.784387 	8.709543 	6.175777 	5.571046 
363	5.557732	6.586144 	7.892825 	6.374549 	5.225500 
364	5.730254	6.531900 	7.656269 	7.899808 	6.657326 
365	4.882245	6.646862 	8.024574 	7.149108 	5.789184 
366	8.662228	6.451646 	6.588269 	6.217221 	6.597307 
367	6.983510	8.954734 	7.924078 	7.141020 	5.899642 
368	6.637106	8.527867 	8.654849 	7.502259 	5.415500 
369	5.356526	7.431366 	6.435617 	6.475136 	5.086627 
370	5.837064	7.916975 	6.646925 	8.502153 	6.966398 
371	8.077915	6.124753 	9.181084 	7.712555 	6.533766 
372	6.378375	7.360467 	7.583494 	7.751994 	5.784803 
373	5.728157	6.465877 	7.143802 	8.530101 	6.861620 
374	5.690200	6.415233 	6.980705 	7.555333 	7.332909 
375	6.113224	9.269560 	8.964155 	7.994611 	6.759869 
376	6.080830	9.111707 	6.218530 	6.537999 	7.421952 
377	7.855120	8.481391 	7.971381 	6.540961 	6.008160 
378	7.217350	8.712478 	6.739067 	7.139552 	8.073117 
379	6.636487	8.229131 	6.448447 	7.134388 	6.814251 
380	5.509213	7.959720 	8.506072 	8.187246 	6.654597 
381	5.823619	7.802537 	8.191224 	6.289035 	5.524125 
382	6.543080	7.902265 	8.632787 	7.770597 	5.494087 
383	5.700169	6.114277 	7.247240 	6.054295 	7.506472 
384	7.134175	5.219403 	8.565435 	8.195465 	6.421236 
385	5.554696	5.278476 	8.078641 	8.239813 	7.952033 
386	7.120143	6.781322 	8.006489 	7.733029 	6.862176 
387	5.493250	8.657194 	7.550920 	7.236798 	7.017388 
388	6.565928	8.280224 	6.942870 	6.644826 	6.866496 
389	5.528597	7.428200 	8.211985 	7.473116 	6.228941 
390	6.172414	7.279058 	7.676735 	7.252704 	7.489029 
391	6.612078	6.623880 	6.839971 	7.501938 	7.340579 
392	6.458211	6.010483 	10.612016 	6.867795 	6.936960 
393	5.738282	8.541740 	7.860164 	8.922019 	8.579802 
394	5.648277	6.232599 	7.563710 	7.922619 	8.206073 
395	4.763123	7.123995 	6.927161 	5.633023 	7.728811 
396	6.582815	7.912487 	9.102116 	6.866460 	7.868419 
397	5.805191	7.059038 	7.149591 	8.442534 	8.163445 
398	5.376992	7.542124 	7.547081 	7.730136 	8.049571 
399	6.490307	7.919941 	10.242722 	7.532317 	7.841771 
400	5.382760	6.967533 	9.169296 	8.604372 	8.003323 
401	5.357810	7.837127 	9.619473 	9.635230 	6.299488 
402	5.566401	6.837528 	8.397501 	6.764859 	6.369736 
403	7.071297	6.763414 	8.800294 	5.621960 	8.646689 
404	6.232489	7.041451 	8.357457 	8.033128 	6.395737 
405	6.391388	5.021137 	12.204406 	8.089084 	6.087303 
406	6.392328	6.014021 	7.345706 	8.121517 	8.615954 
407	7.738095	6.809525 	6.139954 	6.343662 	6.998980 
408	5.674972	6.292743 	7.314531 	7.660745 	6.073163 
409	7.122108	8.807806 	8.807895 	7.534239 	6.300067 
410	6.979315	7.014685 	8.098695 	6.734430 	8.542831 
411	5.724936	8.103624 	10.213569 	6.133695 	7.317358 
412	6.399562	7.419230 	6.742338 	6.016630 	6.878489 
413	5.814095	7.003512 	10.428222 	5.947605 	5.311779 
414	5.855935	6.652226 	11.315477 	8.130695 	7.241561 
415	5.626300	8.513014 	9.057197 	6.992702 	7.893555 
416	5.405202	7.680790 	8.143696 	8.377449 	8.500356 
417	5.736023	6.331701 	7.756444 	7.130751 	7.629298 
418	6.071087	6.643378 	8.510985 	9.363732 	6.911251 
419	6.368835	8.301554 	7.601972 	7.246175 	6.460748 
420	7.448947	6.721082 	7.663383 	7.211202 	5.399120 
421	7.330153	5.728133 	7.170425 	8.714509 	6.161601 
422	5.507579	7.152269 	8.320499 	8.230302 	5.885964 
423	5.710756	6.326384 	8.666460 	6.983495 	6.515371 
424	5.411238	8.476477 	9.600077 	6.878260 	7.825064 
425	6.555056	8.688318 	7.355094 	8.315531 	6.405987 
426	5.835647	5.513780 	8.410544 	9.386673 	5.790463 
427	5.148091	6.512690 	7.738630 	8.957272 	7.161458 
428	5.996349	5.844769 	8.863425 	7.960859 	4.268537 
429	4.964893	7.607465 	8.971779 	9.537765 	5.542966 
430	6.250952	6.479156 	8.659145 	9.427265 	7.114375 
431	5.773881	8.672356 	7.734354 	9.344888 	6.171136 
432	5.948718	7.986325 	6.734851 	7.844627 	5.329011 
433	6.493691	7.935567 	8.606516 	8.765000 	6.964137 
434	7.668533	8.102581 	8.092858 	8.464722 	5.020893 
435	4.476927	6.151316 	7.858530 	7.780414 	5.543995 
436	5.918018	6.512721 	6.860225 	8.138790 	5.888526 
437	6.549210	8.274222 	8.596131 	8.274099 	6.195379 
438	6.212579	5.385934 	8.594695 	7.516904 	6.453686 
439	5.140897	5.648559 	7.583807 	7.793648 	5.630087 
440	5.862358	6.529020 	7.861041 	7.968780 	6.055880 
441	6.112811	8.307617 	7.155489 	7.950731 	6.725018 
442	6.391641	7.745260 	5.401439 	8.082364 	6.576694 
443	5.744496	5.741594 	6.248466 	7.986070 	7.617254 
444	6.102149	7.625567 	7.247621 	9.614998 	7.583043 
445	6.756576	7.396132 	6.165090 	6.128205 	5.993468 
446	5.684248	7.928734 	7.530445 	6.001349 	5.899653 
447	7.397927	7.296666 	6.499782 	7.891251 	6.331434 
448	4.153909	5.857283 	7.260604 	6.670002 	5.611571 
449	5.618781	5.731064 	6.056336 	6.176145 	5.071077 
450	6.177325	7.132148 	6.377931 	7.317210 	5.267979 
