448	59	-2.675798	1.688980
449	59	-3.058540	1.799678
450	60	-3.221990	1.371373
451	59	-3.077323	1.980253
452	59	-2.988005	1.551893
453	59	-3.046057	2.053315
454	59	-2.991386	1.872061
455	59	-2.924568	2.740428
456	59	-2.966711	1.856373
457	59	-2.918298	1.967805
458	59	-3.274808	2.135251
459	59	-2.791471	1.715151
460	59	-2.809842	2.302005
461	59	-2.923723	1.946169
462	59	-3.130505	1.981133
463	59	-2.851519	1.533736
464	59	-3.051698	2.154556
465	59	-2.735671	2.099217
466	59	-3.219450	1.761100
467	59	-3.452822	2.160042
468	59	-3.135792	1.459640
469	59	-3.198561	2.031626
470	60	-3.098067	1.772673
471	60	-2.757419	2.377161
472	59	-3.096860	2.159229
473	59	-3.013225	2.066269
474	59	-2.906927	2.264860
475	59	-3.053255	2.959785
476	59	-3.037179	2.099773
477	59	-2.886444	1.766740
478	59	-3.027864	1.962426
479	59	-2.860695	1.765962
480	59	-3.001480	2.010384
481	59	-3.251321	2.342798
482	60	-3.079510	1.928580
483	59	-2.850973	1.746811
484	59	-2.667029	2.317693
485	59	-3.153882	2.433024
486	59	-3.132771	2.208398
487	59	-3.065792	1.949747
488	60	-3.102363	1.650137
489	59	-3.168922	2.128932
490	59	-2.988005	2.120294
491	59	-3.100784	2.041996
492	59	-3.001433	1.816090
493	59	-2.978280	2.265234
494	59	-3.112328	3.714586
495	59	-3.347234	1.817690
496	59	-3.041533	1.658830
497	59	-3.242880	2.230310
498	59	-3.033726	1.869546
499	59	-3.048711	2.446900
500	59	-3.169213	1.982570
501	59	-3.016113	1.750862
502	59	-3.376929	2.151122
503	59	-2.857148	1.673381
504	59	-3.448482	2.817534
505	59	-2.982318	1.488528
506	60	-3.133453	1.922032
507	60	-2.876290	2.053694
508	59	-3.182408	2.112812
509	59	-3.198601	1.908889
510	59	-3.328550	2.412039
511	59	-2.861380	2.226644
512	60	-3.393941	1.661031
513	60	-2.923958	1.881144
514	61	-3.220557	1.535554
515	61	-3.053301	1.999511
516	61	-2.909871	1.757455
517	61	-3.159852	1.399756
518	61	-3.002989	1.958031
519	62	-2.795041	1.775479
520	62	-2.924228	1.649049
521	62	-2.888483	1.951981
522	61	-3.468529	2.130237
523	61	-2.979355	1.621946
524	61	-2.781636	2.328490
525	61	-3.182151	1.893601
526	61	-2.940309	2.190185
527	62	-3.030927	2.039430
528	61	-3.014924	2.137804
529	61	-2.954232	1.875287
530	62	-3.121652	2.098003
531	62	-3.163294	1.905160
532	61	-2.954472	2.527341
533	61	-2.842211	2.430756
534	61	-2.965220	1.969487
535	61	-2.760036	2.151876
536	61	-3.437141	2.355510
537	60	-2.945966	2.195145
538	60	-2.861955	1.762224
539	61	-2.950645	1.713038
540	60	-3.149905	1.834608
541	60	-2.979182	1.715983
542	60	-2.860718	2.657253
543	60	-2.689952	2.502340
544	60	-2.643260	2.529146
545	60	-3.169972	1.956795
546	60	-3.187816	2.818933
547	60	-2.834084	2.598665
548	59	-2.934624	2.272045
549	59	-3.197052	2.244280
550	59	-3.027422	1.788285
551	60	-2.857280	2.146417
552	59	-2.841869	2.092163
553	59	-2.817253	1.857553
554	59	-3.227413	2.460855
555	59	-2.682179	2.239255
556	59	-2.693652	2.382164
557	59	-3.141383	2.100101
558	60	-2.703176	1.747005
559	60	-3.082324	2.282166
560	60	-3.030048	3.292786
561	60	-3.080240	3.001101
562	60	-2.471351	2.437704
563	60	-2.892656	1.714775
564	60	-2.802680	1.430762
565	60	-3.285910	2.263272
566	61	-2.876155	2.582134
567	60	-2.776075	1.928396
568	60	-3.355357	1.919213
569	60	-3.002234	1.709830
570	60	-2.784658	2.186052
571	60	-2.849567	2.574407
572	61	-3.139049	2.313976
573	61	-3.003825	2.879030
574	60	-3.080803	2.251645
575	60	-2.879945	2.051069
576	59	-3.512653	2.354567
577	59	-3.241148	2.265899
578	59	-3.122365	2.040801
579	60	-3.000967	2.270107
580	59	-2.895070	2.001449
581	59	-2.829536	2.349539
582	59	-3.111394	2.555557
583	59	-3.107017	1.895013
584	59	-3.164567	1.809383
585	59	-3.042515	2.192868
586	59	-2.597848	1.840231
587	59	-2.925150	2.106875
588	59	-2.921055	1.630379
589	59	-3.160906	2.016196
590	59	-2.920851	2.142986
591	60	-3.180831	2.249396
592	60	-3.278328	1.414877
593	60	-3.306505	1.615734
594	60	-3.059468	2.527135
595	61	-3.154473	1.871593
596	60	-3.102926	1.862743
597	60	-2.851856	2.431606
598	61	-3.137471	2.282317
599	60	-2.948528	2.183186
600	60	-2.822597	2.267968
601	60	-3.009803	1.816043
602	60	-3.193861	2.951930
603	60	-3.503093	2.235141
604	60	-3.220145	1.913216
605	60	-3.082271	1.985596
606	60	-3.309398	2.602335
607	60	-3.070777	2.569114
608	60	-3.376396	2.253649
609	60	-2.954953	2.765807
610	60	-3.195550	1.737351
611	62	-2.892430	2.110300
612	61	-2.973312	2.061819
613	60	-3.046522	3.598502
614	60	-2.974599	1.952844
615	60	-2.892924	2.074718
616	60	-3.339985	1.736644
617	60	-2.996182	2.310607
618	60	-3.055549	1.985989
619	60	-3.124501	2.714063
620	60	-3.322984	1.977063
621	60	-2.741695	1.477231
622	60	-3.252675	1.515909
623	60	-3.263358	2.400560
624	60	-3.231190	1.282473
625	60	-3.208273	2.135551
626	60	-3.163589	1.911837
627	60	-3.074781	1.414945
628	60	-3.482670	2.438691
629	60	-2.709341	1.779091
630	60	-2.862103	1.857138
631	60	-3.302801	1.550870
632	62	-2.964019	1.884875
633	62	-3.257917	2.265906
634	61	-2.826823	1.665459
635	61	-3.146221	2.357078
636	61	-3.228963	1.970079
637	62	-2.983370	1.834634
638	62	-3.031093	2.032537
639	62	-2.910907	2.278959
640	62	-2.935418	2.448468
641	62	-3.029241	2.541489
642	62	-3.007030	2.513493
643	62	-2.766509	2.068658
644	62	-3.231937	2.418559
645	62	-3.393198	2.267884
646	62	-3.041826	2.020088
647	62	-3.274113	2.447653
648	62	-3.034525	2.282526
649	62	-2.861465	1.551490
650	63	-3.084410	2.714995
651	62	-3.182785	2.482835
652	62	-3.278837	1.851690
653	62	-3.123730	1.806495
654	62	-3.156211	2.922629
655	62	-3.004874	1.760687
656	62	-2.981252	1.969272
657	62	-3.413296	2.415889
658	61	-2.979948	1.976491
659	61	-3.186924	2.112797
660	61	-3.430714	1.898345
661	61	-2.959693	2.707501
662	61	-2.735425	2.762026
663	61	-3.316300	2.557034
664	61	-3.085157	2.432807
665	60	-2.967135	2.389384
666	60	-2.919139	1.817973
667	60	-2.906212	2.573445
668	60	-3.191527	2.010953
669	60	-2.918382	2.156590
670	61	-3.060174	1.958919
671	60	-2.682269	2.848777
672	60	-3.036152	2.300395
673	61	-2.750964	2.450198
674	61	-3.210964	1.784326
675	60	-2.698980	2.784633
676	60	-2.837412	2.068360
677	60	-2.987150	2.307933
678	60	-2.736756	2.432775
679	60	-3.087712	2.804258
680	60	-2.942919	2.327600
681	60	-2.809565	1.747708
682	60	-3.134110	2.298433
683	60	-2.844784	2.098273
684	60	-3.219472	2.147192
685	60	-3.186785	2.687986
686	61	-3.015623	2.772699
687	60	-2.915099	2.733498
688	60	-2.749153	1.986552
689	60	-3.243280	2.442664
690	60	-3.195089	2.456516
691	60	-2.746986	1.724791
692	60	-3.085628	2.985075
693	60	-2.887396	2.518914
694	61	-3.029719	4.025803
695	60	-3.221315	2.289784
696	60	-3.119993	2.211447
697	60	-2.967887	2.400972
698	60	-3.364981	1.946345
699	60	-3.117097	2.634742
700	60	-3.195949	2.805078
701	60	-2.826761	2.307957
702	61	-3.091980	2.198123
703	60	-3.009963	1.896403
704	60	-2.901222	2.624623
705	60	-2.807695	2.636897
706	60	-3.260797	2.282308
707	60	-2.976610	1.589328
708	60	-3.094960	1.749653
709	60	-2.960983	2.355182
710	60	-2.909955	2.854091
711	60	-3.021304	1.718417
712	60	-3.011230	2.273950
713	60	-3.121406	2.110218
714	60	-3.102349	2.016059
715	60	-2.853461	2.100076
716	60	-2.998920	2.666429
717	60	-2.935172	2.134108
718	61	-3.139554	1.985471
719	61	-2.871236	2.702421
720	60	-3.043026	2.366448
721	60	-3.156424	2.187233
722	60	-2.604598	2.406695
723	61	-3.061958	3.033020
724	60	-2.680025	2.424925
725	60	-2.892452	2.860461
726	60	-3.214644	1.994687
727	61	-3.103695	1.874218
728	61	-3.012437	1.916280
729	60	-3.448721	2.962461
730	60	-2.887267	1.928422
731	60	-2.787932	2.528719
732	60	-2.936296	2.492058
733	60	-3.104627	1.685618
734	60	-3.157890	2.939103
735	60	-3.280763	1.931787
736	61	-3.295892	2.854751
737	61	-3.031339	3.016525
738	60	-3.057084	2.701210
739	60	-2.733451	2.070820
740	60	-2.795043	2.015656
741	60	-2.834618	2.490612
742	61	-2.863379	3.415845
743	60	-3.010466	2.059936
744	60	-3.059278	2.047877
745	60	-2.753268	2.098756
746	60	-3.056685	3.092815
747	60	-2.768985	2.213424
748	60	-3.115414	2.424147
749	61	-2.893693	2.431663
750	61	-3.192626	1.827731
751	60	-3.144729	2.660931
752	60	-3.136263	2.898283
753	60	-2.894258	2.476470
754	60	-2.711584	2.457616
755	60	-3.252147	2.319618
756	60	-2.816069	1.924828
757	61	-2.866315	1.925795
758	60	-2.914527	2.656984
759	60	-3.130481	2.475873
760	60	-3.705583	2.718420
761	60	-2.981528	2.672809
762	60	-3.288783	1.768760
763	60	-2.892314	1.879253
764	60	-2.973337	1.933737
765	61	-2.962645	2.812435
766	60	-3.190336	3.008301
767	60	-3.176085	2.040068
768	60	-3.198349	1.628775
769	60	-3.281671	1.786467
770	60	-2.956153	1.651385
771	61	-2.983550	2.282268
772	61	-3.381679	2.052360
773	61	-3.283254	2.275290
774	60	-2.950875	2.196947
775	60	-3.031155	2.753757
776	60	-3.210372	2.213369
777	60	-3.312654	2.289049
778	60	-2.983537	1.986652
779	60	-3.004652	2.057407
780	60	-2.940371	2.167874
781	60	-2.892151	1.848800
782	60	-3.125141	2.324888
783	60	-2.752141	2.111546
784	60	-3.174092	1.999756
785	60	-3.067045	2.322005
786	59	-2.801450	2.259725
787	59	-2.875722	1.775241
788	59	-3.129694	1.466337
789	59	-3.089500	1.945092
790	60	-3.120818	2.893896
791	60	-3.158367	2.117191
792	59	-3.465680	2.377786
793	59	-2.898655	1.567620
794	59	-3.355113	1.604854
795	59	-2.745665	2.233587
796	59	-3.540289	2.567263
797	60	-2.870950	3.085552
798	61	-3.512424	1.633955
799	61	-3.247162	2.010096
800	63	-2.874221	1.972440
801	63	-3.013972	2.449783
802	62	-2.887546	1.881629
803	63	-3.047778	1.729937
804	62	-3.289473	2.223718
805	61	-3.463376	1.611195
806	61	-2.932519	1.817229
807	61	-3.121385	1.952891
808	61	-3.412777	2.916987
809	60	-3.421749	2.277380
810	60	-2.897691	1.746017
811	60	-2.788550	2.494061
812	60	-3.261898	1.932481
813	61	-3.009186	2.181283
814	61	-3.074368	1.757651
815	61	-3.043986	1.567802
816	61	-3.159552	1.831836
817	62	-3.035448	2.490833
818	61	-3.014627	1.814513
819	61	-3.215190	1.829027
820	62	-3.395201	2.594043
821	62	-3.078886	2.141529
822	61	-3.319397	2.140583
823	61	-3.068371	2.860984
824	61	-3.415577	2.366580
825	61	-3.499809	1.970182
826	60	-3.240999	2.369496
827	60	-3.192392	2.982436
828	60	-3.095542	2.280887
829	59	-3.256672	2.684066
830	60	-3.418979	2.025435
831	59	-3.219675	2.651976
832	59	-3.075320	2.347501
833	59	-2.907692	2.395690
834	59	-3.145059	2.126357
835	60	-3.141888	2.722976
836	60	-3.089708	1.403440
837	59	-3.410498	2.230006
838	59	-3.125485	1.662053
839	59	-3.052466	2.064744
840	59	-3.543844	2.149300
841	59	-3.013478	2.263184
842	61	-3.412572	2.417225
843	60	-3.518229	2.364557
844	60	-3.391742	3.220134
845	59	-3.158224	1.794758
846	59	-3.414018	1.586402
847	59	-3.027812	2.320773
848	59	-3.185196	2.260161
849	59	-3.290909	2.052939
850	59	-3.450811	2.177903
851	59	-3.085176	1.624134
852	59	-3.148886	1.684699
853	59	-3.284802	1.693595
854	59	-3.264404	1.364268
855	60	-3.302889	2.369412
856	60	-3.108045	1.608333
857	60	-3.050846	1.693839
858	60	-3.181571	2.260842
859	60	-3.365218	2.927698
860	60	-3.391330	1.941736
861	60	-2.931571	2.298579
862	60	-3.203570	2.558851
863	61	-3.159924	2.378470
864	61	-3.066549	2.693646
865	61	-3.141697	1.857041
866	61	-3.018574	1.752392
867	61	-3.372128	2.564765
868	61	-3.094563	2.033692
869	61	-3.190544	2.523609
870	61	-2.671357	2.183294
871	61	-2.787020	2.417494
872	61	-2.958872	1.954874
873	61	-2.958080	1.940501
874	61	-3.211072	1.702139
875	60	-2.969881	2.171278
876	60	-3.217573	2.353899
877	60	-3.490435	2.394980
878	60	-3.168005	1.478527
879	60	-3.131418	2.035666
880	61	-3.162897	1.540533
881	61	-3.496236	2.674761
882	60	-3.159797	3.074309
883	60	-3.351481	2.107334
884	61	-3.153872	1.770243
885	60	-3.570574	2.159787
886	60	-3.641911	1.913189
887	61	-3.053864	2.533849
888	61	-3.466831	1.496075
889	62	-3.496222	2.031507
890	61	-3.303579	2.309270
891	61	-2.676737	1.752573
892	61	-3.401376	2.504090
893	62	-3.015715	1.744146
894	61	-2.966837	2.312817
895	61	-3.059253	1.804979
896	62	-3.050760	2.179047
897	63	-3.339352	1.876565
898	62	-2.872747	2.453282
899	62	-3.084196	2.525570
900	61	-3.126715	1.725298
901	59	-2.863080	2.539276
902	59	-3.388614	2.534166
903	59	-3.081689	2.462277
904	59	-3.448780	2.711624
905	59	-3.257220	2.720850
906	59	-3.349169	1.685108
907	59	-2.753200	1.802931
908	59	-2.897082	1.984461
909	61	-2.801333	2.094071
910	59	-3.137796	2.264210
911	59	-3.096041	2.429566
912	59	-3.218987	1.577813
913	59	-3.486120	1.637504
914	59	-3.379894	2.033509
915	59	-2.985762	2.147513
916	59	-3.148672	2.361521
917	59	-3.133297	2.499035
918	59	-3.040987	1.962798
919	60	-3.238730	1.884394
920	59	-2.899537	1.745575
921	59	-3.307195	1.648095
922	59	-3.412878	3.342638
923	59	-3.071249	2.017857
924	60	-3.290840	1.974670
925	61	-3.154451	1.782004
926	61	-3.103233	3.102092
927	60	-2.983647	1.699128
928	60	-2.943706	2.604765
929	60	-3.028527	2.079947
930	60	-3.098171	2.279583
931	60	-3.574000	2.257282
932	60	-2.862669	4.244307
